step,r_alive,r_linvel,r_yaw,r_gait,r_posture,r_body_height,r_stillness,r_jump_phase,r_orientation,r_torque,r_smooth,r_joint_limit,r_lin_vel_z,r_dof_vel,r_total
1973940,2.0,0.43476017282766494,0.11774883300697926,0.3371749377054154,0.8866878534692072,-0.4013231256249332,0.0403899643189249,0.1505064727033597,-0.1112579414330997,-0.045770629442075314,-0.14955713589156266,-0.001337282626378408,-0.07684254263703014,-0.35611060065971795,2.8250689757167504
1983960,2.0,0.4179958864120139,0.11519991351893118,0.3336139846424346,0.854024159376841,-0.42064298837414815,0.04087020215466363,0.1582655443949074,-0.11157621764586033,-0.04563313524875894,-0.1581131247126948,-0.00131341480194625,-0.0742669932593093,-0.3548830948594867,2.753540721597586
1993980,2.0,0.43752182569029546,0.1331808651515738,0.4142065482671635,0.7577245715444868,-0.3782263808433916,0.030378840351226875,0.18112236786799707,-0.10814377344309638,-0.04583048999189502,-0.1510654887332786,-0.0011770387887468248,-0.0716859464036109,-0.3542861497194495,2.843719750949274
2004000,2.0,0.3897785455232875,0.13241054568912938,0.4072207440455704,0.7133074761446189,-0.37859745166371805,0.025938075032496257,0.2089047516977467,-0.1088666991394314,-0.04584170431838719,-0.15061849575350073,-0.0013695361506677359,-0.07299419678395427,-0.3571913653153952,2.7620806890077962
2014020,2.0,0.4408497539683944,0.12038684929568678,0.3714873378671252,0.821972493310116,-0.3730844825157371,0.029590701876611277,0.2537692149763009,-0.10769130585899882,-0.04608049820839219,-0.1589193982649842,-0.0013581316992256733,-0.0677790877571971,-0.35719497671054296,2.925948470279158
2024040,2.0,0.41320683822271725,0.1212920891724208,0.37498931546285214,0.7788800092238342,-0.35610394276492424,0.027651897195455945,0.268919535520385,-0.10488317242791673,-0.04618359279106636,-0.14642135786684368,-0.001302649992630235,-0.06856868894447936,-0.35511948121512127,2.9063567987946857
2034060,2.0,0.40221395926956255,0.11889526163467196,0.3266208994914239,0.8553200459468006,-0.3766861339210962,0.036592138142117085,0.2094729279046736,-0.10776676481611289,-0.045777435790305576,-0.14569140479928558,-0.0013486035034793733,-0.07332577860858301,-0.35418021761353136,2.844338893336856
2044080,2.0,0.40198518338004524,0.12175204625881537,0.35612299578527556,0.8066354422961657,-0.3720422573495075,0.030337889361099376,0.25817709012144,-0.10839794080897994,-0.04609212654564398,-0.15165279116038966,-0.0013842696250144966,-0.06554441178104792,-0.35681572183030863,2.8730811281019486
2054100,2.0,0.34368074084480715,0.1224433725040949,0.352901611380848,0.753164547314102,-0.3828417613121215,0.030531105523848887,0.23886810256535201,-0.10846002114010815,-0.0458953301210469,-0.1434740172433493,-0.0012484646554918658,-0.06548819011745251,-0.35494003781085154,2.7392416577326317
2064120,2.0,0.3732256160132431,0.12303549379861851,0.3372061810440801,0.7583943307621086,-0.3920427833175446,0.03304838356274778,0.19981430027502764,-0.10453974176848783,-0.04568722874215084,-0.14317729957377334,-0.0012605053256073563,-0.07125524640550825,-0.35562662220302155,2.711134878119734
2074140,2.0,0.4299762226315125,0.13135235829557798,0.3961655315889607,0.7708420967702941,-0.38817922825279855,0.030631250641076167,0.1846410003076462,-0.10510389653819383,-0.04564184382151029,-0.15307048302166246,-0.0011928824116548158,-0.07809311373157055,-0.3544117150316517,2.817915297426024
2084160,2.0,0.4189395414124791,0.13172453467096945,0.38210376318019224,0.71931402591921,-0.37329693925920854,0.02697868228406828,0.2580946326583259,-0.11386963312259664,-0.045841309028113994,-0.1423004549079339,-0.0013620953174510743,-0.06930318738918288,-0.354572738555624,2.8366088225451307
2094180,2.0,0.39314281035439486,0.13425597553658264,0.3868180351842219,0.6874273079782033,-0.3660184978696699,0.03030037842345758,0.19871526083355517,-0.10821792259643775,-0.04564234592728048,-0.13998105973267555,-0.0011859027044882542,-0.0728601495014774,-0.3534389252274498,2.743314964750934
2104200,2.0,0.4047333958416627,0.12611741432004062,0.3470649556828781,0.7940689158133476,-0.3679861909335945,0.03426778259725774,0.21554373589600334,-0.10379527080211488,-0.0456307465308898,-0.15124632951921024,-0.0013489989425481445,-0.07290834841626642,-0.3532820630842814,2.8255982519222878
2114220,2.0,0.40649581722788636,0.133869358042345,0.3942026923248283,0.8383177454226277,-0.33406257886320007,0.03166447993788265,0.2004222757882897,-0.10569398409806048,-0.04596367205667402,-0.15012271203021801,-0.0013118563440896033,-0.07726797091415565,-0.35507260246669087,2.935476991970772
2124240,2.0,0.41561701267589024,0.1346399498704426,0.3929542380894048,0.8344248382057485,-0.32212513489904465,0.03383025642905576,0.21522525159998507,-0.10513402932417959,-0.04587881876226398,-0.14496168242773416,-0.0012976707043428357,-0.07297665863766395,-0.35250099485614556,2.9818165572591555
2134260,2.0,0.4390512325459697,0.12175601511582117,0.35566291575390313,0.7530954461209108,-0.35778467141563164,0.030634857507315826,0.24978589572613574,-0.10454445109599368,-0.04575255828864083,-0.14441166099669928,-0.0013919217198723195,-0.06639272062959638,-0.3513671107495593,2.8783412678740645
2144280,2.0,0.3482210437690373,0.1378808481208875,0.395739595226679,0.7198602135420278,-0.3187626101294851,0.02993342808991934,0.19066712470740715,-0.10537778026158998,-0.04579497415835016,-0.13325078669367246,-0.0013439158957578056,-0.06997680024256055,-0.35244834614445303,2.7953470399300895
2154300,2.0,0.4281058032388073,0.13458094895687914,0.38699525374102894,0.7752584784962924,-0.34400758178024055,0.0330757717248949,0.1669318124750471,-0.107988208759825,-0.04573332499855074,-0.14142871195973147,-0.001383596860782877,-0.07195565008049068,-0.35223240607176987,2.8602185881215605
2164320,2.0,0.3871904072700927,0.12945227971772852,0.37513870040203706,0.7137806260703297,-0.3700248740753175,0.032087529298748294,0.18012383773338947,-0.10461007617114448,-0.04557601984778425,-0.1427890163248479,-0.0013567494725123877,-0.06934761614451117,-0.3508024686695012,2.733266559786704
2174340,2.0,0.3716977976593421,0.1364823278933078,0.4056149162308955,0.7902845092016996,-0.3120210335922021,0.029067160567304778,0.2096402609868669,-0.10662188423869082,-0.045908780958750485,-0.14380764704862364,-0.0013823976468063856,-0.06618112533631709,-0.3529203535541408,2.9139437501638854
2184360,2.0,0.4319928897657336,0.14340149868686433,0.4384886582378169,0.8483943153669846,-0.3106182854787842,0.030443329277812698,0.17737041748309534,-0.11051783518172438,-0.04602664779004258,-0.14723205240393464,-0.0012848945667497489,-0.07646333811075247,-0.3542390657748878,3.023708989511432
2194380,2.0,0.40327479273835853,0.14275123642713974,0.41766290580042403,0.7920998156060042,-0.31649028047516625,0.03198657137995322,0.14525972524887149,-0.10668843174454246,-0.04585665701711522,-0.13340108747838242,-0.0013322973069491107,-0.07968786682905664,-0.3524533935733924,2.897125032776148
2204400,2.0,0.37608782230057675,0.13013856519497302,0.3786948779435931,0.7775583066229738,-0.3343053847958855,0.03267338346490064,0.190181161960234,-0.10829823041701118,-0.046037825844026374,-0.13434484609918892,-0.0012761064929289183,-0.0723059009453949,-0.35313671516502504,2.835629107727789
2214420,2.0,0.4096104395197093,0.13226498028227132,0.412970140211927,0.7324690049463114,-0.32465440192614925,0.028527516979111593,0.20030686885960622,-0.1071686376629983,-0.045875394115561706,-0.13522369133246528,-0.001196501336430422,-0.07253814612654357,-0.35208635595960636,2.877405822339181
2224440,2.0,0.423972635255333,0.11989417294715678,0.3565884263255034,0.8824382647137252,-0.34289428720631165,0.03474901226299838,0.2243214578872465,-0.10655936616638895,-0.04589417621039679,-0.15297952531250517,-0.001365295603957899,-0.0671391780924369,-0.35215246699083064,2.972979673809134
2234460,2.0,0.43144295791513576,0.12451683562938749,0.34874906629204216,0.8753151038007476,-0.35525932591853937,0.038348163649227884,0.16625402884998525,-0.10495870577645917,-0.0456923585583053,-0.1507903022516728,-0.0012829611844492308,-0.07081595985061619,-0.35181509837628583,2.9040114442202007
2244480,2.0,0.38353342583584304,0.14782512377562862,0.418104205971021,0.8787304296331715,-0.26328215069819405,0.03477164239181939,0.10897376343700793,-0.10315841935054854,-0.045900030449845045,-0.12967664990599156,-0.001295208412930693,-0.07457724469208077,-0.35191227002831343,3.0021366175065873
2254500,2.0,0.3863403829024054,0.1353109659443911,0.3864894240343692,0.8401025161828686,-0.31581060032075825,0.03595979644483614,0.12720373007975716,-0.10178673141076157,-0.04574777470926878,-0.13455170016715726,-0.0013023126689301365,-0.07066594707842096,-0.35284806218806114,2.888693687045266
2264520,2.0,0.41873285666623467,0.1368173908749981,0.42349430152544987,0.7716754378662747,-0.3280119101495424,0.03062913872518425,0.18576918824051455,-0.10603971192272499,-0.04588595886828055,-0.14302144644987191,-0.0013333838061308063,-0.06635055224454346,-0.3530963330836609,2.9233790173739016
2274540,2.0,0.3947865244646381,0.12955115236155895,0.41735170655621845,0.8069967120052703,-0.3005625685354352,0.027900484489993008,0.23214805375241065,-0.10474412054056499,-0.0461019992371228,-0.1437067584234735,-0.0012597371657240564,-0.06616219664331192,-0.35420172980693787,2.991995523277521
2284560,2.0,0.3781215116935929,0.1366192049328343,0.38908113072746175,0.8150825101266967,-0.3207305546366928,0.031123487183309945,0.17626101389519236,-0.10465984275960709,-0.04576997989559456,-0.13612466776091564,-0.0012406836973490772,-0.07498954003225357,-0.35102665009231615,2.8917469396843596
2294580,2.0,0.3607494733103448,0.12855789587524824,0.3556756282955918,0.7999462516989052,-0.3558191535011261,0.03260674589858865,0.20420523461968423,-0.10502147577990101,-0.04559185816649806,-0.14136469896592205,-0.0011867829644499907,-0.07197264815152161,-0.350140134400442,2.8106444777685007
2304600,2.0,0.38349695898197905,0.11678419169303203,0.33461023745483626,0.7423432844609353,-0.3956723205597022,0.033235929259313804,0.22273759538214183,-0.10252763252924678,-0.04557950590016834,-0.1455367099180758,-0.0011178355451928958,-0.06825295873513636,-0.35092384866011117,2.7235973853846027
2314620,2.0,0.3836259191518898,0.11040215126507706,0.29068866084534156,0.8543199880043438,-0.3872213627861072,0.037976686985244916,0.23910903516418724,-0.10308069387681397,-0.045586892094990325,-0.15338082464704705,-0.0011579386062612659,-0.06257076779662109,-0.34812728246803626,2.8149966791402075
2324640,2.0,0.34644593897305365,0.12335305477630326,0.3393396217961572,0.6994259852897784,-0.36577670127145734,0.02731122818856388,0.2728605129611846,-0.10082375323250146,-0.045738508640027695,-0.13959906994873328,-0.0011702194071326157,-0.06286100112318499,-0.3492580732287451,2.7435090151332595
2334660,2.0,0.37826253236724205,0.128696489274844,0.36319075403496104,0.854732398491368,-0.2789459249927003,0.03028495957682584,0.22873370575650942,-0.09880985718009362,-0.046148499958332964,-0.1373154936427916,-0.001235123849462934,-0.06549701275797962,-0.3530937828948776,3.002855144225509
2344680,2.0,0.3899560145037877,0.12498399397701544,0.3397638182776683,0.8776288626963754,-0.32069840461315785,0.040397750070863034,0.16132568639192682,-0.09780596142995913,-0.045696326261848816,-0.14477661818442353,-0.0012058217767023228,-0.06715599667055988,-0.35008084897227415,2.9066361480087104
2354700,2.0,0.4605188322342741,0.13932528385681772,0.409581699554131,0.8499351721022974,-0.29984152745967363,0.0336139498950334,0.16716200917605295,-0.09643784947549201,-0.04587076703102133,-0.15304304208113545,-0.0012745777398153015,-0.06743456168667213,-0.3534099045709872,3.042824716773809
2364720,2.0,0.4407123142319682,0.116997648690988,0.3325135677743271,0.8999829475013305,-0.36763158482163366,0.03813071091855257,0.20094552851973052,-0.09980323554606059,-0.04564919264862971,-0.16164147397019088,-0.0011850395691838415,-0.06639966996465384,-0.3513333688719679,2.935639152244577
2374740,2.0,0.37746236713250975,0.12147821035452633,0.35199194528454747,0.8743113642099274,-0.3193679465510319,0.038392447132620015,0.17592102428635528,-0.10227894285326264,-0.045658042180843836,-0.1489756139703949,-0.001268850776568469,-0.07141559099461194,-0.3510477956302809,2.899544575443492
2384760,2.0,0.40994233074003056,0.13101241686538176,0.41017932664579154,0.8029651977415644,-0.2860022288172232,0.03122732459246134,0.19465771897234907,-0.09817269271063367,-0.045800413705194616,-0.1385955029691101,-0.0012757493659707455,-0.06879412254224557,-0.3496832626500255,2.9916603427971737
2394780,2.0,0.41083804019209214,0.12880205646067938,0.3738481636733574,0.7851817954838284,-0.33155056061330296,0.031054813262831174,0.22371361170628218,-0.10129946461253876,-0.045776911547722295,-0.14190725388071745,-0.0011604870237117869,-0.06818129775066194,-0.350193056081339,2.9133694492690756
2404800,2.0,0.4005454257527444,0.12052171788815363,0.329231136366219,0.8556696695406353,-0.36754573714438343,0.03829688403490404,0.20583846315406892,-0.10080025405118229,-0.045541017301425284,-0.15209609745716846,-0.0011449218680134956,-0.07119587421733412,-0.34904598695993333,2.8627334077372844
2414820,2.0,0.4092271551203157,0.1329185124078889,0.3741928209691842,0.8195961975581108,-0.33770002702655205,0.03160293549612922,0.20682707780999582,-0.10128312034306192,-0.04577086886502314,-0.14662626472377083,-0.0011183261426463867,-0.06683218919685349,-0.35090350443761237,2.9241303986261076
2424840,2.0,0.44126767046386123,0.12777232845160108,0.3660957024831963,0.8149311582852686,-0.3427272413333673,0.03048846373114635,0.21570139196219337,-0.1102085566370671,-0.04593514597883458,-0.14674770019162017,-0.001176671627248897,-0.06531296025594922,-0.35387916032878264,2.930269279024399
2434860,2.0,0.44415746632439435,0.1338049333406313,0.36991864732300256,0.84582361647676,-0.33548817211630366,0.03280783964149629,0.17516934534566378,-0.10400535659868446,-0.045594410095706195,-0.14920038630412624,-0.0012375419375863783,-0.07050548183380945,-0.3514849863934431,2.9441655131722877
2444880,2.0,0.4102614319556294,0.13025866816433723,0.38271372902819056,0.8527082660764017,-0.32734471827570566,0.035023619001897224,0.1881143199086031,-0.09916626425274375,-0.04560295468392031,-0.1530326868430635,-0.001242624026490035,-0.07219329105030893,-0.350849000964551,2.9496484940382754
2454900,2.0,0.4389315423778225,0.12968327280794117,0.381691640804672,0.8330365266480484,-0.3240322070803444,0.030830185569587894,0.2616580144267021,-0.0999145192687347,-0.04587864239251713,-0.1578505460971256,-0.001186099016938521,-0.06425016512045457,-0.349781522669338,3.0329374809893226
2464920,2.0,0.42490362713522606,0.13154352085981227,0.40416806966087265,0.8320758586065491,-0.32386142891423114,0.029443612057359216,0.2357578452389247,-0.0979118128085556,-0.04607203499772289,-0.15988517747591938,-0.0011813625726950357,-0.06271962817427368,-0.3502600122420635,3.0160010763732834
2474940,2.0,0.4177129483513471,0.1360314197646909,0.4184101439889942,0.8391600571275326,-0.30318952939031013,0.031908604780163496,0.18077412757381922,-0.09944073273153663,-0.0457853594754125,-0.1558721988209486,-0.0012714739106747409,-0.06925546832959523,-0.35109917195239915,2.9980833669756746
2484960,2.0,0.4227379729171332,0.12808635863568976,0.38151445151866775,0.7984895424614832,-0.3180403782139344,0.03192826250650227,0.22919643236393342,-0.10134844078290041,-0.04568460336972272,-0.15015432088309344,-0.0012260860066288055,-0.07047644259929413,-0.3501688492712428,2.954853899276595
2494980,2.0,0.39173470382760134,0.13224864859138002,0.33317544758167383,0.7577433224302981,-0.3579172211581461,0.03519506027558577,0.2075619071474948,-0.09775812822624354,-0.045498189241906586,-0.1474789559366445,-0.0011891527500589825,-0.06744018124400925,-0.3488666113861562,2.7915106499108666
2505000,2.0,0.4563994379818833,0.13799814624554765,0.41508857963221046,0.8600572163734851,-0.2822877841309442,0.03541393496518619,0.13300362183102024,-0.09620066928924911,-0.0457309455615972,-0.14678415169764317,-0.0013056054543966434,-0.06866392595720161,-0.34992722896363265,3.047060625974664
2515020,2.0,0.42136431502255706,0.1370165197822269,0.41150917588903074,0.8498455450335456,-0.29046963489466404,0.032283204024031016,0.16569796706383497,-0.097365433165641,-0.045948714810499225,-0.14115647416993138,-0.0011871013012228217,-0.06972878392994307,-0.35092159059627803,3.0209389939470466
2525040,2.0,0.4022212460456926,0.13520069734005738,0.3978415727004286,0.8247090652075794,-0.298668347886605,0.034732103602012815,0.1565861978270902,-0.09502940319560252,-0.045554165732463396,-0.14397422491648404,-0.0011417652064721507,-0.06974057345995231,-0.34817929237251144,2.949003109952769
2535060,2.0,0.3712773789851453,0.12948275674113596,0.37267776744172715,0.7759044037354051,-0.3208960992686998,0.029472472801445552,0.24053215742140047,-0.09611603957355049,-0.04560165436218813,-0.14751015620581695,-0.0011518158071197697,-0.06371830353106765,-0.34945579113397734,2.8948970772438383
2545080,2.0,0.42341606550393296,0.12307853453580431,0.35914625070678846,0.8759734423952205,-0.3202876443881778,0.030849841541211193,0.27650139458448236,-0.10061552483311055,-0.04598041267895449,-0.15045238254012278,-0.0013352017400367997,-0.06311946712992089,-0.35045275901641243,3.0567221369407034
2555100,2.0,0.4252621290909867,0.1313252082826931,0.39876795340150034,0.8165266959867374,-0.3121509939151266,0.029576621862441758,0.23290759342963957,-0.09814216256034634,-0.045928383873733734,-0.14949620795302002,-0.0012845267423491295,-0.06364562714645956,-0.3493546854829986,3.0143636143799615
2565120,2.0,0.3633792094425671,0.143824022280252,0.40905216759356877,0.7528357395002885,-0.3128758649867723,0.030402678423266237,0.1712577494875739,-0.09467216944526974,-0.04563176237309917,-0.1394016410283129,-0.001078287969849289,-0.06775789502458446,-0.3476813933833847,2.861652552516244
2575140,2.0,0.3597432564807055,0.13577501378918866,0.3652007816459172,0.7586731527771445,-0.31497844143029247,0.03494804160629131,0.1503105839286634,-0.09529186167521546,-0.04548585727846073,-0.13326986081767278,-0.0010451437245801466,-0.067922765588655,-0.34786491017818855,2.798791989534842
2585160,2.0,0.4115510568706112,0.1214114256119111,0.34018981160483847,0.8418531517321984,-0.32944617228710793,0.033591870086722264,0.24073627181733276,-0.0985330552982112,-0.046023603859611635,-0.14819293922441626,-0.0011979297807747737,-0.06078311465811638,-0.35012193190849644,2.95503484070688
2595180,2.0,0.4232691244424271,0.12779605658880772,0.37994022762216356,0.8557354423030024,-0.30559722277920026,0.03486800734171422,0.21211352260587837,-0.09595554197140449,-0.04562187415118647,-0.14913905487491294,-0.001169544478945308,-0.06407617093048526,-0.34587937365979254,3.026283598058065
2605200,2.0,0.39400145156492344,0.12513949567051177,0.37592450556643087,0.9377607514308004,-0.28534811977614577,0.036775087852739634,0.19020116533797268,-0.09833199651591056,-0.04580574184236318,-0.14609872770670454,-0.001198105199712349,-0.06389216294333674,-0.3463125290511832,3.0728150743880187
2615220,2.0,0.344893878851379,0.11198963039507893,0.2844154070268221,0.8136638669406693,-0.3559170119017799,0.03551966727900743,0.3116875649932563,-0.09696321340148077,-0.04566313660154371,-0.14821776405951004,-0.0012299570351365836,-0.053100874017192504,-0.3476367993935629,2.8534412590760083
2625240,2.0,0.3527148176439279,0.12687804907141276,0.3720496680500853,0.7778136574917587,-0.3293998946753289,0.03681821755057046,0.16610015428450672,-0.09609030403227424,-0.045309073580564525,-0.14389250412183988,-0.0011859607182459037,-0.06642728560260566,-0.34583659491873836,2.8042329464426654
2635260,2.0,0.38647858382118366,0.12244669840388572,0.3594662936773398,0.7865434517842552,-0.34100734554261597,0.03649652851316818,0.21585337568815657,-0.09708027720000745,-0.04524459690978841,-0.15735145512711793,-0.0012381837036511494,-0.06361658383688004,-0.34610515027615985,2.8556413392917697
2645280,2.0,0.429373808682146,0.128193620129094,0.3814917284207203,0.853432678924561,-0.2997324467302251,0.03543162805156251,0.22050282462863674,-0.09762899925619277,-0.0455607407606456,-0.15496330507482087,-0.0011480815278988232,-0.06369407277541174,-0.3473553829286964,3.0383432597828257
2655300,2.0,0.47127543442045494,0.11237499513002888,0.313393292526769,0.9496512167373452,-0.3211170801447943,0.04412215935615149,0.20842675291174054,-0.09453169878349577,-0.04556874537729452,-0.15870428529432043,-0.0011226211461091596,-0.062487160852443914,-0.3484278450064631,3.067284414477569
2665320,2.0,0.46452095752323447,0.12174365500350316,0.3076395177256576,0.8121659042464446,-0.33584898378074535,0.03831267453796288,0.2506701502264922,-0.09287600902961253,-0.04534013433598439,-0.15294026943135244,-0.00110248506340275,-0.06213105435796674,-0.34633075963182425,2.9584831636324087
2675340,2.0,0.43839989198102775,0.12119671315713774,0.33733456667646555,0.7576871714624227,-0.3559674453349301,0.03493003444959582,0.22923766537322243,-0.0972771498372839,-0.04538033260401681,-0.15348068111296903,-0.0011704797839981519,-0.06108244657962799,-0.34847343587522117,2.8559540719718255
2685360,2.0,0.3717338248452245,0.1253482762917349,0.3503253949988163,0.8278964442543546,-0.31734934951621563,0.03380821112690761,0.20766295278510452,-0.09736007656760856,-0.04573283397911826,-0.14068401931143296,-0.0012625523627424029,-0.06469292086525759,-0.3478999424727826,2.901793409226983
2695380,2.0,0.38890151771864906,0.13215757238973788,0.3480016164266813,0.8604723156049899,-0.30470444310076383,0.0344067483332523,0.24033186097159448,-0.09572818713403883,-0.04581482373505676,-0.14483957571652437,-0.0012200615923950845,-0.063024311613598,-0.347278030697591,3.0016621978549343
2705400,2.0,0.45405046821651995,0.1299804014748274,0.39704256496335144,0.8164466672017877,-0.3006660339689849,0.02899572579674935,0.23592128589933395,-0.09837540947836367,-0.04571741360896522,-0.15581090145358556,-0.001176943154914873,-0.06353828170022323,-0.3479110415091299,3.0492410886784014
2715420,2.0,0.4638157773397126,0.12474300713361915,0.40819439911330785,0.9047974934928823,-0.27549738520196276,0.033781504259375095,0.18950554379069434,-0.09385651262039281,-0.04564955283699481,-0.16219414256327944,-0.001176998709526806,-0.06584824341310172,-0.3476411918053483,3.1329736979789824
2725440,2.0,0.3712813642347679,0.12988347744388223,0.37082273892539985,0.7690074111531254,-0.3163477737830861,0.031524235689885945,0.20617504608108844,-0.09462278375535166,-0.045477661915339807,-0.14643845902141536,-0.0012247486746417276,-0.06241651153154755,-0.3457321211482879,2.8664342136984837
2735460,2.0,0.39641398752619,0.1282606680487236,0.3670749607925164,0.8099312917771488,-0.3196475967296983,0.03144047116110636,0.25638303560420134,-0.09015801456842143,-0.045725747028956286,-0.15606663363184933,-0.0011485553881167428,-0.05973946306704422,-0.34607488163565386,2.9709435228601464
2745480,2.0,0.3913696219348641,0.13503943083733327,0.39036708236522644,0.8986012813070686,-0.27510430696659666,0.033976114176407696,0.2303902690494574,-0.09589274894767781,-0.04597137026563105,-0.15091833831275714,-0.0012115455311397711,-0.061115665729619933,-0.34949549849213085,3.1000343254247995
2755500,2.0,0.4278635516710361,0.12945550790655133,0.3814900908326266,0.7703153659378126,-0.31876754376157607,0.0330645007255537,0.23798218852542158,-0.09621103932747084,-0.04557673369916035,-0.15681610927214926,-0.0011929527627401746,-0.06183775619693117,-0.34779230876055145,2.9519767618184254
2765520,2.0,0.39177507281994955,0.12331586676475717,0.3548766490650057,0.7814496619414072,-0.3163272921301549,0.038947798558007334,0.20125427809689495,-0.09141422995228914,-0.04527648054607862,-0.15139410846601714,-0.000952624490300168,-0.06448525555857626,-0.3438550974222679,2.877914238680339
2775540,2.0,0.3593498563274649,0.13338670000538122,0.3624403077262802,0.8146299899222632,-0.2859020152704372,0.03706426953037746,0.1910743962554672,-0.09294005523029425,-0.045436258320792025,-0.14027471766126257,-0.000986807129144522,-0.06287498024242064,-0.34356285689342636,2.9259678290194584
2785560,2.0,0.38673563104353437,0.1514932712763841,0.4423325829081705,0.8023553538402635,-0.2586883420616801,0.03221751965681246,0.13040247680598932,-0.09472212404839217,-0.04557463766774141,-0.13836639763564665,-0.0011243167291906974,-0.06856234355313694,-0.3439131553786786,2.994585518456689
2795580,2.0,0.3915085660713383,0.13809100505932453,0.39160605558691813,0.8189559316197104,-0.2936016315303481,0.030887847173394708,0.20337078899492156,-0.09299213003375975,-0.04566633660975649,-0.14836345309531,-0.0012949932526819445,-0.0625618092754676,-0.34572568196616504,2.98421415874212
2805600,2.0,0.36828256530017534,0.12098722926127406,0.30865880433089043,0.8668073778839936,-0.3272153286690033,0.03346045506462737,0.27473630738122107,-0.09477956503291668,-0.04587475334011647,-0.1490360400855144,-0.001270267733114616,-0.057024124833694116,-0.34681211739596973,2.950920542131849
2815620,2.0,0.47462486285806926,0.12003231763707353,0.32451762201180145,0.8170501033304015,-0.3429478531831804,0.034831501617943704,0.26363144988190584,-0.09247855469450116,-0.04555445738900804,-0.15579942406766015,-0.0011491482462626672,-0.056196948651965256,-0.34619491510915135,2.9943665559954677
2825640,2.0,0.40846451121397587,0.11395620708921206,0.293536080088885,0.768158259405567,-0.358904061698839,0.034180008864800965,0.29746694837289317,-0.09310663096256422,-0.04547133511192867,-0.15152718636366902,-0.00121847986784435,-0.055809403705042594,-0.34612591258066927,2.8635990047447764
2835660,2.0,0.3924497161726772,0.13058575508476103,0.38319418143027356,0.7762958793291849,-0.297557685913132,0.030524259859772876,0.26322188908780136,-0.09342688929307129,-0.04575744623088384,-0.14349093441209607,-0.0011861128470541616,-0.0585860905452456,-0.34597306792240484,2.9902934538005828
2845680,2.0,0.39593756021129894,0.1313067370881206,0.3419108980112766,0.738554064268004,-0.3277571623688203,0.03742219685068135,0.1973287743203191,-0.0902318611047442,-0.04497298880964699,-0.14686078451427023,-0.0010542020716845792,-0.06221040444897523,-0.34212115094126233,2.8272516764902984
2855700,2.0,0.36746028856153035,0.12918676535939969,0.3303412401442736,0.6291128081103808,-0.35933082653960813,0.03426349489315033,0.24341161945078132,-0.08866982288731999,-0.044838999276958544,-0.14616195822402037,-0.0010662027067020541,-0.05954957813384939,-0.34143390998158524,2.69272491876947
2865720,2.0,0.474140081783653,0.12408686383399066,0.3441573749836211,0.8203145445086392,-0.32924412836799755,0.041690475736881547,0.19111714205812413,-0.09009452926872888,-0.04503587253418136,-0.16495225196742622,-0.0010780999232744156,-0.06397528601909924,-0.3423636658463719,2.9587626489778276
2875740,2.0,0.36340285150461876,0.12667726874225924,0.3622085703136171,0.7831005229430176,-0.29861472222297897,0.03400164192838785,0.1863414825782008,-0.09244437352805875,-0.045298184013740236,-0.14647455964740122,-0.0010885718630862275,-0.06173753248261271,-0.3437571742182653,2.8663172200339573
2885760,2.0,0.389132732058334,0.12427933922555676,0.37424420236101824,0.7158776451273565,-0.31389432390721633,0.03059368809578352,0.22189689177432267,-0.09084646057383489,-0.045409049123934876,-0.14565979789728115,-0.0010419025704929425,-0.059145655289530225,-0.3423858612389786,2.857641448041102
2895780,2.0,0.4234065064586634,0.12982397617620925,0.34768185321692435,0.8980398824837595,-0.27659408872797625,0.042435533659469574,0.16679703110309999,-0.09049605288911618,-0.045482000931648475,-0.14540265620992374,-0.0010553587070924473,-0.06304229029906837,-0.3414581252341839,3.0446542100991163
2905800,2.0,0.42444176087132385,0.12663947378330204,0.3288096687267285,0.8476170219325625,-0.3093061833926881,0.04160843152279548,0.18884272280216274,-0.08909778215900803,-0.04523677358196345,-0.1496612142085631,-0.0012158174075095679,-0.06248962393111767,-0.34190638388907796,2.959045301068947
2915820,2.0,0.38534438215771155,0.1063406182161159,0.24566167183381524,0.7470616287947165,-0.39709774258111585,0.04088826841617328,0.2581364423565826,-0.08912322371110651,-0.044699143718935005,-0.15615886470996743,-0.001062718900788498,-0.057866103331451854,-0.3418554162799661,2.6955697985417877
2925840,2.0,0.4020728791417741,0.11440503637199356,0.33309488446446384,0.6617382635639895,-0.38765552714840606,0.03048536159293582,0.3014223143253852,-0.09479137247678696,-0.04509038263420876,-0.1633870144986233,-0.0010504098511812305,-0.0537355113006592,-0.3433707527798123,2.754137768770865
2935860,2.0,0.5031919881680548,0.1197604628016332,0.34536067195667713,0.8450909565051348,-0.3445472483337396,0.034572636466273864,0.2903945385466395,-0.09525240743573457,-0.04547388220997572,-0.17284994664120873,-0.0011030284121404449,-0.05605049917129533,-0.3467710297273331,3.0763232125129867
2945880,2.0,0.5129435030862861,0.12251710485255904,0.36372614626201544,0.8185048901037247,-0.3193659133353318,0.03398359572056537,0.26358409867631366,-0.09516350708241085,-0.045478445490676644,-0.1582302633830705,-0.0010470170750173586,-0.059342828355833176,-0.34461816498998693,3.092013198989138
