step,r_alive,r_linvel,r_yaw,r_feet_air_time,r_cmd_vel_error,r_orientation,r_lin_vel_z,r_ang_vel_xy,r_height,r_torque,r_smooth,r_joint_acc,r_joint_limit,r_crouch_penalty,r_power,r_stand_still,r_gait_phase,r_foot_clearance,r_posture,r_foot_strike_vel,r_body_acc,r_action_jerk,r_jump_phase,r_total
2031616,2.0,0.7330922328207081,0.1780613981270371,-0.013146981405952829,-0.26030558323078345,-0.031193731868405017,-0.21475105035587624,-0.2374333628651444,-0.001405931140740662,-0.042219831784296606,-0.1697432580778695,-0.3762720590305756,-0.002247382649222216,-1.833937146510902e-05,-0.03290612251003936,0.0,0.0933837890625,0.2747901652953836,0.13791950401595407,-0.014746484801384841,-0.15231272759271078,-0.050367029366898346,0.0,1.8392864931786121
2048000,2.0,0.5887605739296327,0.16664250662408184,-0.01556397292551992,-0.3271181018765361,-0.03639668112742611,-0.24320671541954683,-0.2367392905315212,-0.0016500040543982806,-0.04199837215364829,-0.16826124297731448,-0.36584179989458376,-0.002320711421496872,-4.2789284577256894e-05,-0.03241829163170565,0.0,0.0860595703125,0.27467970390728014,0.1295575269924166,-0.013897012214925895,-0.13353145498833374,-0.04966162767406785,0.0,1.6243274730928041
2064384,2.0,0.6339889122501642,0.16913376514161976,-0.01431885583406256,-0.2845776445480368,-0.03319220403191503,-0.227100724822276,-0.23760009560009918,-0.0012187729141964543,-0.04242746578281889,-0.1695304816421415,-0.369269659928619,-0.0026414893572226776,-2.1755418313066916e-05,-0.03288075119464505,0.0,0.0919189453125,0.27301713672935635,0.14023461889061928,-0.013892272033830165,-0.1427992630021762,-0.049907341802318074,0.0,1.7198207474889908
2080768,2.0,0.7420224661114939,0.1574235358075853,-0.013857430099960766,-0.21916936184684488,-0.03655217904513908,-0.24549488931869312,-0.2403921959008671,-0.0013115357888309506,-0.042844036940178756,-0.16909639504810917,-0.3665114587680343,-0.002459763504896792,-2.0622821133453052e-05,-0.033026292732307054,0.0,0.0904541015625,0.2723493844003824,0.14594329717127388,-0.015049339257941925,-0.14387705657730104,-0.049794719380443025,0.0,1.84395857918149
2097152,2.0,0.8188250587155791,0.1543873623904298,-0.013696297555725323,-0.19027603571782947,-0.03533768153756078,-0.22385335698230452,-0.24281410466523531,-0.0013654387322335577,-0.0427114270604081,-0.17147978485445511,-0.3710396411093902,-0.0030157100306583413,-2.8245831456946748e-05,-0.032798338474015025,0.0,0.0950927734375,0.2692550939901687,0.14453600310385192,-0.014199728434109854,-0.13237639678282706,-0.050503076383029186,0.0,1.9722728226624056
2113536,2.0,0.6210735235981272,0.1793546375485477,-0.01832520353309519,-0.31446154397990256,-0.034709274091194064,-0.2208198274133649,-0.24495803347233955,-0.0016422083338420521,-0.04160924552394967,-0.16869917520089073,-0.3709152854184176,-0.002143724898156079,-4.2930077723041975e-05,-0.03241904750685904,0.0,0.09130859375,0.27210885027235915,0.12373629251008869,-0.013236931258525856,-0.1354901413485351,-0.049724494033143725,0.0,1.6800589925155371
2129920,2.0,0.8303238645361024,0.1635015808060139,-0.016142586506248335,-0.20141616043881783,-0.032709012991782194,-0.2088145381252746,-0.23296210844417325,-0.001359999506011414,-0.04260424501879058,-0.17112027276525632,-0.36616453387387365,-0.002169166696266488,-2.085024759928515e-05,-0.03257997051019899,0.0,0.0849609375,0.2720353424166299,0.13906628120236111,-0.013235339855001183,-0.13601024875578882,-0.05090743171662328,0.0,1.993126176938009
2146304,2.0,0.5709818832661514,0.1678768833321834,-0.019482430279822438,-0.2935764729058583,-0.032990226589515004,-0.21961011380144987,-0.23435469769476128,-0.0015068697848193903,-0.04168248078196269,-0.1666900733031072,-0.366617376333472,-0.0023422935402830376,-3.733389111803082e-05,-0.03233901637191347,0.0,0.08837890625,0.27064189641418546,0.126174334927588,-0.014079198261186504,-0.13561197759896473,-0.04895265649916841,0.0,1.648743947023333
2162688,2.0,0.4286748016066023,0.16711489584614794,-0.012714851945929695,-0.38906994257769156,-0.0370576955028632,-0.27257137201751597,-0.23505750859051705,-0.0016290719060293522,-0.04132419388486743,-0.1649466608985674,-0.359567503629484,-0.0024656376512080863,-4.3760893692241814e-05,-0.03221361975823922,0.0,0.0870361328125,0.27086001135816706,0.12047343083894603,-0.012927522173676487,-0.13682624401676716,-0.04836522418481759,0.0,1.3856261882855265
2179072,2.0,0.8828419236268052,0.16562428509584234,-0.015073250639034086,-0.1815411021106641,-0.03577683041081903,-0.21754042039006433,-0.24092473594571637,-0.0013640815788506803,-0.042489250471312384,-0.16828161436278588,-0.36600715328553585,-0.002288715511740282,-1.5181397743817917e-05,-0.03287318703343455,0.0,0.093505859375,0.2751291238306958,0.1439564319907637,-0.014484936336646393,-0.14179118881607422,-0.04933040487492697,0.0,2.065278856405077
2195456,2.0,0.5459878439764116,0.1617355476382624,-0.01693360204808414,-0.29887202719632455,-0.036995056955082095,-0.23526939682809223,-0.2394599866923543,-0.0016455020677890787,-0.041530007734643035,-0.1666218534883226,-0.3621162296404228,-0.0020634327618046125,-4.4077316324740265e-05,-0.03227217757279344,0.0,0.0904541015625,0.27355308981195314,0.1279996571923201,-0.013640397798823829,-0.13670332615208453,-0.0488235908764181,0.0,1.5966705118876432
2211840,2.0,0.5547605716071847,0.17005505221873418,-0.015922859514830634,-0.32656656010453844,-0.03596282437192144,-0.22290001070278032,-0.23695007897404588,-0.001589293111271996,-0.041616593461233135,-0.1649000689089005,-0.3659925102987378,-0.0021893333016529126,-3.59716996736914e-05,-0.03230526682544381,0.0,0.08837890625,0.2717022922061317,0.12089101978166544,-0.012633238139735038,-0.14298089487955434,-0.04834180155274226,0.0,1.5865934043128591
2228224,2.0,0.9030185143300239,0.17940617362234634,-0.016948251170106232,-0.21582056017780715,-0.029735488520795883,-0.22068017272822998,-0.22336730794779214,-0.0013808677169096953,-0.04273356889026556,-0.16996878644931737,-0.36253084761277227,-0.002775418862765451,-2.5169816061622543e-05,-0.0329869416437653,0.0,0.087890625,0.27391248934215495,0.1431411109279596,-0.01576098185438902,-0.1513531774733276,-0.04972426626598464,0.0,2.07117403050758
2244608,2.0,0.6246646316952628,0.17448060922412245,-0.015900887730822433,-0.23507277198629595,-0.031016870585079515,-0.23047660438115924,-0.23882677009969533,-0.001514696923440439,-0.04196447908472708,-0.16655943502992118,-0.36564728154148146,-0.002339778853298083,-3.663079799764602e-05,-0.03257548173539239,0.0,0.0919189453125,0.2739614496926853,0.13139068698225959,-0.01445005325560984,-0.14423364281715467,-0.04873701115982845,0.0,1.742477909750153
2260992,2.0,0.5556399064984908,0.17842167009458038,-0.013776863514067372,-0.28878794803878804,-0.04102415365554468,-0.23036165666532066,-0.25395576528153435,-0.0015843927381958916,-0.04210082379271013,-0.17001873670233175,-0.37062135634306964,-0.0035760246855240825,-4.070428097117971e-05,-0.03287154559764913,0.0,0.087646484375,0.2742302201010334,0.12324372089394768,-0.012365124066485399,-0.1419637333919199,-0.049990284131199596,0.0,1.5925071408221105
2277376,2.0,0.7287294905570227,0.18819604012276936,-0.016618661498796428,-0.2447383779048078,-0.030933093889888852,-0.22565698583149665,-0.22845616386149806,-0.0016971327501385382,-0.041854978485446635,-0.16762407955538952,-0.3552934258134637,-0.0028272489521353216,-5.559790605091037e-05,-0.03218531514905471,0.0,0.0870361328125,0.27194457181021636,0.12977069863012833,-0.015245303473550815,-0.12852592438235294,-0.048964130258536964,0.0,1.8899132093411406
2293760,2.0,0.5815211186187303,0.18180288089947047,-0.021093757703056326,-0.3134928360922018,-0.03587180236310594,-0.2397366879931614,-0.23628077464078356,-0.0018995850311188302,-0.04113610666682334,-0.1626341610266532,-0.3545731178725734,-0.0027787308691999617,-5.949634660198424e-05,-0.03192303226437224,0.0,0.089599609375,0.27073959831921984,0.11789472091574063,-0.015004585535008068,-0.1335665932673726,-0.04728174392919754,0.0,1.6370241652420696
2310144,2.0,0.6633026319425853,0.16024803163907467,-0.019387215417737025,-0.23950712808982644,-0.03563384659655,-0.22533580084645202,-0.24327196476458976,-0.0015228206257559525,-0.04247968653093328,-0.16978971924909278,-0.36476839827282515,-0.002811019404343721,-3.649899950173392e-05,-0.03263964616331937,0.0,0.0899658203125,0.2709131054285105,0.14010573921630717,-0.014620145752474818,-0.14204474994853095,-0.04979173591622384,0.0,1.7652098263886131
2326528,2.0,0.7204304630337152,0.17434443156731905,-0.01407715729874326,-0.24317836296216466,-0.03623840129725897,-0.25772177544097297,-0.23523823522575385,-0.0016355971291103853,-0.041969514846654246,-0.16469318528979796,-0.36061333105323035,-0.0023816644523713573,-3.223398949005635e-05,-0.03249238339283479,0.0,0.0927734375,0.2736287451668527,0.13861675647351507,-0.015304930724790566,-0.14826153857924476,-0.04809246333519697,0.0,1.8335364790449158
2342912,2.0,0.8058081290534935,0.17282057357244682,-0.01588623864154215,-0.1779498318171271,-0.029768208460075662,-0.2206848744126803,-0.2216631089060182,-0.0017608464192433813,-0.0421689674714121,-0.16936274235922597,-0.3696968837196202,-0.002231627347852798,-7.259402413793417e-05,-0.032617692557210975,0.0,0.09033203125,0.2696903138555599,0.13980487902754016,-0.013975049682764107,-0.14468234784378728,-0.04968714910355634,0.0,1.995617619044346
2359296,2.0,0.7164637813056456,0.1871443364745738,-0.02336426609508635,-0.26875272585236587,-0.031098696250837055,-0.21779049780217208,-0.23408420174789163,-0.0017171367941568132,-0.04174140933038417,-0.16839000819309127,-0.36337970565075306,-0.0022846819614745707,-4.639468484913578e-05,-0.03201826289064524,0.0,0.0804443359375,0.2685826990507525,0.13194445763984566,-0.0151361790470723,-0.1392014653490917,-0.049516307752637566,0.0,1.828488859432669
2375680,2.0,0.7004421413705583,0.1901271188685089,-0.017995613839957514,-0.23137941231401804,-0.03317414456660428,-0.20356873786073554,-0.2326077883862638,-0.0015833605853963332,-0.042170293161673,-0.16618832882231746,-0.3589028646038459,-0.0025435872753508705,-3.736107955986435e-05,-0.03261059277655715,0.0,0.0858154296875,0.27360735014357973,0.13790882527367998,-0.016295644666107004,-0.13881014272020556,-0.04818494086066482,0.0,1.8760058571833838
2392064,2.0,0.8927194451120097,0.18090318917599407,-0.01931397360021947,-0.17831946930910902,-0.03306681817211565,-0.2280113515522947,-0.2445275229039225,-0.001543284322916411,-0.04244887811610987,-0.17001369781719414,-0.36213425992030696,-0.00318816741976403,-4.17609707968979e-05,-0.03256664214211306,0.0,0.0885009765625,0.27243947710345007,0.1391057637238066,-0.015440888796271392,-0.14388891290285408,-0.049608242094400366,0.0,2.0677844235126863
2408448,2.0,0.7042334300328189,0.1607434140333289,-0.019863289935528883,-0.2476355005799311,-0.03101098194599604,-0.20536458022123946,-0.23185017455155932,-0.0017146176380478937,-0.04160645473711712,-0.1670479212632929,-0.36009546019914335,-0.0021675464023896856,-4.2133586475923115e-05,-0.03212479232704144,0.0,0.0888671875,0.27252646167826206,0.12649934056585058,-0.015172213035720951,-0.1308033688539583,-0.049095489020692155,0.0,1.8305557745123324
2424832,2.0,0.7858313893003508,0.17229701840631614,-0.017358407023493783,-0.20978216228090218,-0.0310807724330866,-0.23484990579280385,-0.24058590996771273,-0.001567764354093294,-0.04234618761964055,-0.16889053132981632,-0.3612118039904664,-0.0017617808352316724,-3.303385560977451e-05,-0.03250529209476715,0.0,0.085205078125,0.2715970790166728,0.13689628023085904,-0.01406559733842635,-0.1355440856917706,-0.04927134551922786,0.0,1.9323755507169296
2441216,2.0,0.7366445146847934,0.17800622575471114,-0.018603523792990018,-0.24592484193463449,-0.027858674951334095,-0.24536871641477773,-0.2286629616879489,-0.0017600902911002708,-0.04154570798050758,-0.16563894791433997,-0.3588787673575788,-0.0022925303498593647,-4.9876841817815476e-05,-0.03220449303960501,0.0,0.086181640625,0.2685166720577938,0.13182327556862522,-0.015291314992374457,-0.13597355727729182,-0.04822088841203372,0.0,1.862161066926034
2457600,2.0,0.6763716406489481,0.19129492767270428,-0.019870614501996897,-0.2613345583304465,-0.03297165984191963,-0.20800137156794174,-0.22853372767612623,-0.001861731678747644,-0.04169924095250871,-0.16535179455677326,-0.35335675888004486,-0.0026331186782233614,-8.892654492296207e-05,-0.03202155252026031,0.0,0.091552734375,0.273089124711322,0.1310755377505106,-0.015042508964431678,-0.13668027425435136,-0.048537598825932886,0.0,1.8350504186660028
2473984,2.0,0.7002774602409298,0.18449251410213632,-0.021950691554593504,-0.2723189370222272,-0.03276583950301437,-0.21153439472825716,-0.2305054854088666,-0.0017694029338464771,-0.041569858700914,-0.1645937050139761,-0.3497771447482063,-0.0022310148466445677,-4.179800517315669e-05,-0.031732780144860244,0.0,0.0833740234375,0.2720976823978708,0.12859201329377992,-0.013508725745353879,-0.13334855920178243,-0.047816316035023156,0.0,1.838702896909843
2490368,2.0,0.7966191022403663,0.1737735134053251,-0.024052742857747944,-0.2351647852947849,-0.02613966182321592,-0.1954998366627394,-0.22428469570553275,-0.0018120954978225177,-0.04159752464158497,-0.16652678720420208,-0.35292206499797585,-0.002237129116414937,-4.603260118558567e-05,-0.031763429588726126,0.0,0.0853271484375,0.26820528523717324,0.13970289569772118,-0.016822728577040185,-0.13519570583070162,-0.04882268662826383,0.0,1.978004698049215
2506752,2.0,0.6804349068960537,0.18087442841028858,-0.02166504734486807,-0.2841265834818216,-0.030988506563846635,-0.2306272246062679,-0.21848138852505583,-0.0019100698005236662,-0.04135394486455195,-0.16166835149924733,-0.348047775237782,-0.0025478611916940563,-5.637882753741042e-05,-0.03185112144871664,0.0,0.0843505859375,0.2687300957292149,0.12527925306518792,-0.014388926950557728,-0.13971992709755393,-0.04679835994960734,0.0,1.7928862605031948
2523136,2.0,0.6383075441925878,0.16800729925754715,-0.0178857497030549,-0.2791132254082811,-0.030038577456895865,-0.20882248523395,-0.22481476060673672,-0.0015980993722207121,-0.041412854620158236,-0.16261064468126268,-0.3479614127159979,-0.0026386796679573267,-4.6279145324023196e-05,-0.0318301444865925,0.0,0.08203125,0.2460920391332313,0.12909994280182888,-0.0162653327336646,-0.14199416177398583,-0.04734651729027976,0.0,1.7320843399403327
2539520,2.0,0.8629302271049444,0.16716512322861182,-0.015065926421812037,-0.1861558298638073,-0.03143186223289529,-0.19245281488801158,-0.22871520416335447,-0.0012696029109829229,-0.04206437758248487,-0.1651435134106579,-0.35066503489123946,-0.0021476708171710313,-1.8587988034070565e-05,-0.032152606006336015,0.0,0.08984375,0.2759976169240905,0.1405293113312036,-0.015311964227472899,-0.1400560002535929,-0.0479666471009841,0.0,2.0988042906919526
2555904,2.0,0.7538224388750532,0.16919958466075583,-0.021188974169490393,-0.223807966635718,-0.03184434739711506,-0.20453591463734278,-0.22495132984250604,-0.001744340540930241,-0.04145375862785105,-0.1628661785347504,-0.34751118044156637,-0.0024087386256347438,-7.298497387576527e-05,-0.03177623310722329,0.0,0.084228515625,0.2677019986686849,0.13192666922158097,-0.01493759654532691,-0.13901233927538845,-0.04734953975566891,0.0,1.9221271948926069
2572288,2.0,0.8341637130808626,0.18091372735910055,-0.019555673003196716,-0.21311966880212063,-0.031210155008080775,-0.18399820914424586,-0.22470888529538555,-0.0017237785652383217,-0.04145439756985443,-0.15977489197612152,-0.3480557089753747,-0.0022231059972138917,-4.004660123542667e-05,-0.03186324365110077,0.0,0.090576171875,0.2741642178402821,0.1352630261607674,-0.01566151631418488,-0.1299725443922761,-0.04625336966011682,0.0,2.0768237641221288
2588672,2.0,0.776169492390432,0.17324126165934678,-0.019035652931052027,-0.19181189608367077,-0.029604441854841124,-0.1949323801943113,-0.22078766982831863,-0.0014603283879081861,-0.04181694339797439,-0.1657552530305109,-0.355242777838374,-0.0022523609984346727,-2.6417322190331812e-05,-0.03209127611678856,0.0,0.083984375,0.27114568684929496,0.13796418506660169,-0.015977283512838926,-0.14132495961948008,-0.04837221527297511,0.0,1.9891559409348718
2605056,2.0,0.6945028917792037,0.17826618431466093,-0.015146491899940884,-0.25514101892670027,-0.032104079154798404,-0.19811554500231937,-0.23232095114824208,-0.0015397206831759863,-0.04142856674104955,-0.16422629882872586,-0.3549005110277883,-0.0025012379404639362,-3.901608259860107e-05,-0.03213456669990265,0.0,0.083251953125,0.2474823612042596,0.13024819296742507,-0.014291333685656134,-0.13993176722640063,-0.047497903033072365,0.0,1.8233491579701067
2621440,2.0,0.8345277273246261,0.18773221486871103,-0.021159676738534472,-0.18537591414922883,-0.030845716756622454,-0.2066243063952554,-0.2232459965745056,-0.0015944513303944067,-0.0418274905158549,-0.16602266723821227,-0.35403461753029536,-0.00196821024413642,-2.942585380809016e-05,-0.03228391366534313,0.0,0.0919189453125,0.2707934126397299,0.13308631784725172,-0.01583265104118352,-0.14126085501693908,-0.048059178730763936,0.0,2.058086647209796
2637824,2.0,0.5632496299500674,0.17770666642373964,-0.022697762884490658,-0.27955190533249663,-0.027782554902901713,-0.2031360113710708,-0.21097214971054884,-0.002031130533835535,-0.040770400541061236,-0.15892696231740033,-0.3448241613878729,-0.0028527843039469966,-7.771872069894962e-05,-0.03135712388727854,0.0,0.093994140625,0.2661646583875306,0.12246393850362189,-0.015381459721642794,-0.12590630036049685,-0.046114140576537496,0.0,1.7325018945620791
2654208,2.0,0.8191711776555661,0.17123691759923867,-0.019680184772369103,-0.20132538919942533,-0.03399824596047957,-0.24541622006933247,-0.22785372541312396,-0.001548777471158858,-0.0422616194376181,-0.16573031018924655,-0.3578284644193765,-0.002226275651601915,-3.741501865358254e-05,-0.03246032635806516,0.0,0.0843505859375,0.2721621750464739,0.13552159162528638,-0.01578989727621306,-0.14333236032974667,-0.04814690279163193,0.0,1.9649207104044786
2670592,2.0,0.7681838860896829,0.17580260495347128,-0.023042001301291748,-0.24304102417245588,-0.02863162403492181,-0.21050431595188432,-0.23350556686297289,-0.001863129330691735,-0.041238214439194856,-0.1619703985124943,-0.35281970911123695,-0.002468457494362816,-4.3305613596846794e-05,-0.031858979817343265,0.0,0.08837890625,0.26814719302095225,0.12451865000302904,-0.01543670660772937,-0.12469609163919813,-0.04685353477631001,0.0,1.9290690946296933
2686976,2.0,0.6585698262947868,0.17021373820559071,-0.026499031933781225,-0.24343110261948198,-0.030996582364412717,-0.1888420373841899,-0.22711569081191793,-0.0020714484804090134,-0.04126350528015747,-0.16275165754705073,-0.3463024831160657,-0.002812895112789892,-7.390955814536654e-05,-0.031425060979368515,0.0,0.0859375,0.26815470935356284,0.12935463198569885,-0.0162063356442795,-0.12198761469186904,-0.04726013197534478,0.0,1.8370978838479055
2703360,2.0,0.7867467609620059,0.18305357465405797,-0.02334229421830969,-0.1802348257802855,-0.024669612160961363,-0.19402260351161352,-0.2267670428475166,-0.0016974670582207694,-0.04172038986912565,-0.1630348364298697,-0.35536656353504964,-0.002817315267752979,-3.114561878323355e-05,-0.0321194568752714,0.0,0.09130859375,0.2688228068248895,0.13325104520463601,-0.016709588005065557,-0.12308771481644368,-0.04735713887901513,0.0,2.0376288390630473
2719744,2.0,0.7103805812919424,0.1846524954787298,-0.02227295789816708,-0.24821490968049975,-0.026421914562222426,-0.20428999852115,-0.22480448377916004,-0.0018018379273924755,-0.04102052691514529,-0.1627470827537762,-0.3485912783885368,-0.0023768733710260595,-4.553566611629834e-05,-0.03155299437403711,0.0,0.080078125,0.26709156346925444,0.12387662389301991,-0.014233695210367773,-0.12936198397916468,-0.047310081740288334,0.0,1.8757471603322413
2736128,2.0,0.8751239116201576,0.18670534180417,-0.022133797683636658,-0.1861003650836608,-0.027890412803259323,-0.18937798751847568,-0.21976807792004782,-0.0017658374940379955,-0.04145416944030375,-0.16425556517933718,-0.3484877307947157,-0.0018669139553993018,-4.0546098134087954e-05,-0.031639344567871694,0.0,0.0845947265625,0.2719514378669494,0.1366444378207142,-0.01603328464339742,-0.12519609929650335,-0.047633278927532885,0.0,2.143133363708413
2752512,2.0,0.8407554243718295,0.17907721547785993,-0.019365243453648873,-0.20214608295780723,-0.029141038655316365,-0.20802633778762095,-0.23181071522907612,-0.001689482474777421,-0.04126991283152456,-0.16317893020896032,-0.35042145877517183,-0.0022918737012618613,-4.088320750002817e-05,-0.03182226502707171,0.0,0.0870361328125,0.26960790941623686,0.13118043960544065,-0.01680726674505175,-0.1312885176441706,-0.04741813148575606,0.0,2.044389240569597
2768896,2.0,0.8208226100092102,0.1776687966085552,-0.022785651897720527,-0.18316690960400095,-0.02914450628906806,-0.17499349345249035,-0.20568849319520313,-0.0018261002699643488,-0.04124943330550099,-0.16357008025224767,-0.34490091237709597,-0.002345840173076453,-5.7446309760403897e-05,-0.031425191948493525,0.0,0.0745849609375,0.24168922649338517,0.13453943377568353,-0.015766393141138067,-0.12391792976585576,-0.047511272722913354,0.0,2.0658556090930262
2785280,2.0,0.8976387184351403,0.18047699669183667,-0.02296875876345439,-0.15268314905224578,-0.02687402027540986,-0.16622252312757288,-0.231693891541163,-0.0017769797469443206,-0.041666994515828164,-0.1656238987416149,-0.3449958845969686,-0.0025602358923809618,-5.30137374506636e-05,-0.03163575015855718,0.0,0.089111328125,0.27105430701243566,0.13769135352117856,-0.01689221862705191,-0.12534053087828217,-0.04806278471951379,0.0,2.2006791470171545
2801664,2.0,0.9504070486587086,0.1789506401394356,-0.02203858320353902,-0.15139941703611015,-0.028340080199351192,-0.18625487982858036,-0.22217218789680632,-0.001405283912180206,-0.04201415930835495,-0.16439541960644427,-0.3489991918835908,-0.002527339185849518,-2.9656282604202527e-05,-0.03233987623380916,0.0,0.08642578125,0.27390646847692274,0.14006341708748996,-0.016652983810834777,-0.14382828813130633,-0.047649431632889844,0.0,2.2248814779054906
2818048,2.0,0.8177628730686065,0.17516554035034276,-0.015322273970014066,-0.17304886065526404,-0.03456573254621592,-0.21386790109336593,-0.23978075796648596,-0.0015126405752513557,-0.04191110867300251,-0.16415914032550064,-0.3598968795364554,-0.0023284645151215896,-2.4703190428124445e-05,-0.03249880894763746,0.0,0.088623046875,0.2714977447624369,0.13255588768649562,-0.015548408251859339,-0.1335959387779001,-0.04756809840182544,0.0,2.015862308740399
2834432,2.0,0.724015384995379,0.18016579340727157,-0.021599130017420975,-0.2158537611939373,-0.02879675658070946,-0.18891544433850382,-0.22050262232407408,-0.001879710958180356,-0.040803222571703476,-0.16229554242854632,-0.34556334026025876,-0.0022273860657445214,-5.658537613239531e-05,-0.03138809532837413,0.0,0.0950927734375,0.27431508209757116,0.12706896172054866,-0.01686279877202929,-0.13529601853943346,-0.047139131811563845,0.0,1.9528638343950455
2850816,2.0,0.7570938395048515,0.16731011077568864,-0.0205737393880554,-0.22331614646913067,-0.02863659551585851,-0.19417077773655042,-0.22253807347330484,-0.0017480128280332975,-0.04082507394552757,-0.16152689248665406,-0.3392535681965147,-0.0019498923857841682,-3.929751120107349e-05,-0.03110499142628475,0.0,0.082763671875,0.27065910558389583,0.12876690197294927,-0.016837755565766242,-0.13279148327707643,-0.04693427112040799,0.0,1.9576731253968267
2867200,2.0,1.061368211420315,0.156728785803853,-0.026630868182110135,-0.13477728234219555,-0.029576475951143266,-0.17418725486638664,-0.22301214254246587,-0.0018857508158113213,-0.04182161479731317,-0.1627565856229922,-0.33936884256365424,-0.0021579032557881668,-4.926703256988023e-05,-0.03156207323192287,0.0,0.0863037109375,0.2700340997241349,0.13903943792089113,-0.01754751875312324,-0.12161525290962875,-0.04672390769585024,0.0,2.3712369513654026
2883584,2.0,0.8665457758466397,0.17612070954997244,-0.018464363245584536,-0.18717264530847189,-0.030766622200935956,-0.21708393019684105,-0.22742346119121326,-0.0018837062335990157,-0.04153172830121745,-0.16441742177848942,-0.34996110128330216,-0.0018370708978042859,-5.711400938266653e-05,-0.03173517581154377,0.0,0.0753173828125,0.24604014668792518,0.13354776042195157,-0.01583035801108414,-0.13622901932488102,-0.047426302266249006,0.0,2.044350017718903
2899968,2.0,0.9572001150393562,0.18227342006931158,-0.01744629720451485,-0.17573211501054153,-0.030884634691316748,-0.18553656696869936,-0.219061896088315,-0.0014900397746706654,-0.041522991427190986,-0.16421139891317582,-0.34728514096568325,-0.0024989476140115647,-3.396788776016168e-05,-0.031812265400847244,0.0,0.0914306640625,0.27454026390577485,0.13513409016236222,-0.016485136730928558,-0.13258252331343096,-0.04733209061989328,0.0,2.2348583751067204
2916352,2.0,0.6667000083805814,0.1795679661750922,-0.023430184803146403,-0.25423497875414824,-0.025818214823300448,-0.1812358936888736,-0.22874754063652275,-0.0019849919688254307,-0.04050117041360972,-0.16027556111221186,-0.35378088038431943,-0.0019098645637192339,-5.935100915053911e-05,-0.03151698446315494,0.0,0.0791015625,0.2714203286076383,0.11044839317014947,-0.015442512500759027,-0.12952638021414178,-0.04619417433947089,0.0,1.8222240889567467
2932736,2.0,0.7906361818509289,0.18603121419307847,-0.020383310018587508,-0.18651319174900038,-0.02800467352381919,-0.1965831261192958,-0.2338101693562798,-0.0015262675740452037,-0.0417352140105545,-0.16342899857554613,-0.36199452922656383,-0.0021062603657548704,-3.0618515773226324e-05,-0.032649623376608004,0.0,0.085693359375,0.2740935813354277,0.12319609731505815,-0.016007318115280056,-0.14000097978806306,-0.046915654656768356,0.0,1.999392276888178
2949120,2.0,0.8204896805085296,0.18445401666391106,-0.02080811484120204,-0.19242067994544598,-0.028429454489260708,-0.20097563375183397,-0.21842919234476557,-0.001880902938118409,-0.04080783561502417,-0.15996519156615252,-0.3404688178933547,-0.0022635991452815774,-6.189731990843467e-05,-0.03136899607901891,0.0,0.089111328125,0.2691988532422501,0.13067328182732982,-0.016444911889491234,-0.13573677916740415,-0.04592205608932989,0.0,2.0729657043673373
2965504,2.0,0.7249749771825569,0.19667776279700297,-0.02594239172503876,-0.23269544706961653,-0.02894747961519295,-0.19665453915100578,-0.22877342875230616,-0.002172283302985049,-0.04059145027269054,-0.15917506327677997,-0.33817767801108856,-0.0023540255494092577,-8.796882555958597e-05,-0.03125226446150735,0.0,0.0875244140625,0.26834176811395805,0.12202449745315362,-0.016180503913033183,-0.12660644926701206,-0.04558960388996647,0.0,1.9422397753093785
2981888,2.0,0.6473960062726426,0.18143563930666187,-0.0214160239265766,-0.2532631835096737,-0.031456697821063084,-0.20724782961037488,-0.21313100070485821,-0.0019452674596639077,-0.04030670328098817,-0.15764761741375014,-0.33790166535951593,-0.0022421859400003023,-7.027852099845905e-05,-0.030990789447105236,0.0,0.0867919921875,0.27258659213736713,0.11360281015394331,-0.015375651391298671,-0.13271722513670092,-0.04520997729385272,0.0,1.8311582601244656
2998272,2.0,0.5842844692746048,0.18270070442051706,-0.021379402955062687,-0.29579737255529315,-0.03206765575071646,-0.2063038185249164,-0.2049953983975958,-0.001992224374061753,-0.039623239486839504,-0.15639308928839457,-0.3363281484640888,-0.0017587748850927717,-7.859526635212966e-05,-0.03042119890193214,0.0,0.0889892578125,0.27153275196302384,0.10946699667456804,-0.016032180941188436,-0.12750191970818553,-0.0451751647489436,0.0,1.7502357308634056
3014656,2.0,0.8214328012562727,0.19102313027276677,-0.02625733292370569,-0.1905001931957222,-0.028680295625082397,-0.2105453079986172,-0.21993154417950087,-0.0019305893600009456,-0.040950429612184105,-0.16147649559206925,-0.3437430826799563,-0.002422473409940863,-6.328997339765707e-05,-0.03143165213851788,0.0,0.0926513671875,0.2716023049900295,0.1250371658165245,-0.016218641752399975,-0.12821389669465139,-0.04645690893288689,0.0,2.06787342083339
3031040,2.0,0.787782326585881,0.17239091312726143,-0.016135262048919685,-0.19777291232695937,-0.03314184466146752,-0.22318274562031074,-0.23375519030453668,-0.0015705319870829377,-0.041475575166488525,-0.16349534779146788,-0.35662123854052785,-0.0029035888351073005,-4.5822283359225355e-05,-0.0324516939346194,0.0,0.0924072265625,0.2749538269625725,0.12153876009171975,-0.014948281241457837,-0.1365694830322174,-0.04700336261681508,0.0,1.9677001322856806
