step,r_alive,r_linvel,r_yaw,r_feet_air_time,r_cmd_vel_error,r_orientation,r_lin_vel_z,r_ang_vel_xy,r_height,r_torque,r_smooth,r_joint_acc,r_joint_limit,r_crouch_penalty,r_power,r_stand_still,r_gait_phase,r_foot_clearance,r_posture,r_foot_strike_vel,r_body_acc,r_action_jerk,r_jump_phase,r_body_height,r_abduction,r_hip_excess,r_dof_vel,r_total
6030000,0.5,0.9984461568751706,0.2808909285635463,0.008509992707520724,-0.14856721396666112,-0.09299906782034725,-0.15360758160896654,-0.07802487188184642,-0.004188320438616261,-0.02060372461389665,-0.050145261892257285,-0.4181387527348662,-0.0012059825415873934,-0.00010971478180843567,-0.00818194627824866,-0.08207614095194389,0.2810625,0.4078175642265676,-0.21979826187902804,-0.003373209435805877,-0.18820437956879818,-0.01383642873515189,0.0,-0.2296839718455798,-0.13247539784098947,-0.013441303332971949,-0.20016878268149838,0.8001816195589455
6040000,0.5,1.1262560374350359,0.286716927162969,0.009059991570189595,-0.14480051669420388,-0.08830215459213957,-0.15580582917890665,-0.07981094146024356,-0.004462538977401419,-0.020342992018558267,-0.050092010604499394,-0.4149983187013372,-0.0011741720517865308,-0.0001070080938126466,-0.008062961750191194,-0.12497061305431897,0.2660625,0.3969015125377152,-0.23375456984678716,-0.0036678485586281295,-0.18953476167913627,-0.01385183742607758,0.0,-0.2329841940586931,-0.13317607926896619,-0.012007613687301579,-0.19699501434975816,0.861437360106229
6050000,0.5,1.028463923369286,0.2891211878505624,0.00870749176479876,-0.15569289599290187,-0.09485778537191873,-0.14067799983066262,-0.08124988217062501,-0.0038580990865834056,-0.020456641135478237,-0.04973280278819148,-0.41575766797189195,-0.00124410258004885,-0.0001034768826113188,-0.008132131248947013,-0.12955402453319156,0.26128125,0.37002125653693313,-0.22487667062389424,-0.0035379389876381362,-0.18591709928741476,-0.013748309519950298,0.0,-0.21475900524404373,-0.13346266516580393,-0.013493203964846727,-0.19945572147813845,0.7787522328224444
6060000,0.5,1.1090062897022157,0.30539246327993014,0.012094990933313966,-0.13711614522958154,-0.09215449695473077,-0.1553251506204712,-0.07741211476462967,-0.004963723669411767,-0.020016290078965986,-0.04939243728177621,-0.40860853771003197,-0.0010402385319144645,-9.046489113857928e-05,-0.00792931022422547,-0.029144417360697616,0.2641875,0.3750498352210872,-0.27817079500834935,-0.0035044605110540077,-0.18659289439985158,-0.013685664878183984,0.0,-0.26556374519663206,-0.1318946351275324,-0.010805856438365895,-0.19388239183151695,0.8608332042349839
6070000,0.5,1.2229282358552545,0.283586148606142,0.009187492497265339,-0.11957468536628574,-0.08974234454955264,-0.14980522180803926,-0.08007242755532541,-0.005987047179945581,-0.02028703909729213,-0.04972551900217777,-0.41408959332213807,-0.0012809723020842391,-8.338405877240323e-05,-0.008045836450703106,-0.06673553664446548,0.24853125,0.3556578169434819,-0.3004239015987738,-0.0035093664222109197,-0.18658715054629257,-0.01377886605544389,0.0,-0.31264262533273146,-0.13445585331736046,-0.00838603696989311,-0.1967148032612695,0.8683654962478243
6080000,0.5,1.0889701087391854,0.30470389404519604,0.00802749221213162,-0.14234980709498427,-0.08939600450603644,-0.1475006682163656,-0.0783907077336282,-0.004557049036091929,-0.020253964475342043,-0.04975985950186386,-0.4141866285600326,-0.001136587573265908,-0.00010337638519422464,-0.008029571993560853,-0.10041589505623355,0.257625,0.38640119767041803,-0.24775272649100125,-0.0035771961477230286,-0.1825236830638223,-0.013763225201368339,0.0,-0.2439294458165096,-0.13303230310012973,-0.010627231182644376,-0.1959895036197956,0.8490389534757743
6090000,0.5,1.1810635566269105,0.29682813343575,0.005457492638379335,-0.12387961932563624,-0.09155218303052193,-0.14654736775854393,-0.07912559609086202,-0.004507538413641895,-0.020397965049324163,-0.050363007204160065,-0.4142187255244386,-0.001277494913124261,-9.614652324139829e-05,-0.008051612967694568,-0.09315771106751917,0.25771875,0.36346834445880194,-0.24201753562313716,-0.003682687132968338,-0.18625569838348707,-0.01397925875052252,0.0,-0.2413304950653366,-0.13314965100350235,-0.011518946952000734,-0.1961853300570261,0.8997853150910747
6100000,0.5,1.1449456393021264,0.3029382316549118,0.008722491595894099,-0.14072308539642767,-0.09084458275290531,-0.14786766911021912,-0.0787060355620396,-0.004345025614236637,-0.020412602484507485,-0.04969414904510603,-0.41308564941226217,-0.0011340990415687222,-0.00011582804895993634,-0.008061592349042716,-0.13167058993060565,0.26015625,0.376451314204116,-0.23934418591084897,-0.003593335488149848,-0.1866009198424376,-0.01371242743572034,0.0,-0.2369758297612969,-0.1332428750448244,-0.012540008877828886,-0.19629716019457524,0.8864075717696813
6110000,0.5,1.1048303602643632,0.30097454560219766,0.010782491862773896,-0.1458211084317959,-0.09307360462117609,-0.14476144572087735,-0.08280562116686237,-0.004488696771764179,-0.02037874099160032,-0.05008647948848549,-0.416381522341492,-0.001103573938227075,-8.626095275099145e-05,-0.008067327263175354,-0.08426067378513488,0.29334375,0.41415167697020183,-0.24109949995921828,-0.0034778535180004567,-0.18816819900746787,-0.01389061285680904,0.0,-0.24148137710596254,-0.132628061315982,-0.01215929832666215,-0.1971846710432988,0.905609040112448
6120000,0.5,1.126118557342633,0.3031935999366973,0.010057491160929202,-0.13056059587682403,-0.08309111530865528,-0.14066779364168988,-0.07803453820433234,-0.004946245825873701,-0.0201475323530606,-0.049634576443796964,-0.4090923575815133,-0.00110154914913624,-0.00010177216097734232,-0.007939911340689077,-0.0705918906433808,0.25621875,0.3676753117545467,-0.27256670914635023,-0.003737314499745013,-0.18389705621993643,-0.01376662920203803,0.0,-0.2590839906337762,-0.13386535412116915,-0.01082768473391764,-0.1931112942635868,0.8634800387165327
6130000,0.5,1.0985317857206176,0.29259575215532874,0.011672491425648331,-0.14427902993014216,-0.09097728022844385,-0.1462720232667286,-0.0803914915776953,-0.004774585640826219,-0.02042085923838325,-0.050411609062710847,-0.42019716534949636,-0.0011514952248510972,-9.694290278159267e-05,-0.008097478221526054,-0.060511392086234905,0.27440625,0.3978189512194719,-0.25360394438406575,-0.003455400889268282,-0.18576183775295024,-0.013954270529206845,0.0,-0.25372168926991,-0.13315578154258506,-0.011990234931497982,-0.19815967550402788,0.8557106950140293
6140000,0.5,0.959042614788984,0.3105922963504831,0.008939992386847735,-0.1638582538463563,-0.09157701660601493,-0.144067491877985,-0.08121277758263362,-0.004448112444300176,-0.020452248272201285,-0.049972027148064244,-0.4173887312159843,-0.001207473409833477,-9.753071891348958e-05,-0.008117035744907545,-0.05505356618169507,0.27815625,0.3969139054526492,-0.2396365191947287,-0.0036533294269524516,-0.18475116446309273,-0.01379477813563496,0.0,-0.2395897576440662,-0.13217962453297238,-0.012762145082760403,-0.19871651203238724,0.7976303856039081
6150000,0.5,0.9492642193112986,0.30018639603343805,0.008137491431087256,-0.1835751404917459,-0.09176051902655848,-0.143813523869584,-0.07898976334090815,-0.0040972158170467735,-0.020326148012161815,-0.049814734003152644,-0.4110055688802066,-0.001049331728980184,-8.699515333250194e-05,-0.008006284892079503,-0.08359358051720386,0.29071875,0.4215606444192908,-0.2366903018819375,-0.003621089136284662,-0.1830660329902366,-0.013774306511912488,0.0,-0.22326494534354907,-0.1331065553416717,-0.012355681653802002,-0.19486353668806314,0.8007231029617916
6160000,0.5,1.2253956075685155,0.2960111441455008,0.010542491625994443,-0.1266289289822658,-0.09263904036762928,-0.15047029679396318,-0.0760320718533748,-0.004808921016583499,-0.020114454461430793,-0.049554130181693454,-0.40831322403051024,-0.0011949821931098348,-9.722555819490327e-05,-0.007940518912803335,-0.07777103854221488,0.26971875,0.3858612054222716,-0.259665387850155,-0.003528485792421664,-0.18835741515738708,-0.013726931701183333,0.0,-0.25649063575182485,-0.1330399793188186,-0.011723757769031699,-0.19351446966926067,0.9560943689822052
6170000,0.5,1.1352423002944019,0.2931400147731157,0.012714991068467497,-0.1326726667606076,-0.09092883106926904,-0.14273518721858225,-0.08030433044739277,-0.004684921347160048,-0.020403174584367193,-0.05029350729241499,-0.41516563944032153,-0.0011201904105939135,-9.641944298387528e-05,-0.008064604240644938,-0.07209916064454018,0.282,0.40708928110229514,-0.26181617538775215,-0.0035067411711486155,-0.19281435280742945,-0.013912549737665796,0.0,-0.2539302571167027,-0.13279008171242995,-0.010978829143666458,-0.19696507657670784,0.8916884360659182
6180000,0.5,1.0758362405728155,0.31187651478697453,0.0077074921038001775,-0.13965137647832745,-0.08998865873898251,-0.14948664588615693,-0.07890667965431353,-0.004278979390750673,-0.02023742799390626,-0.04978330261199732,-0.41106056319815326,-0.0011070807299706073,-0.00010070452836992192,-0.00799484140301733,-0.09439727632601559,0.25396875,0.375125619456313,-0.2512362520102203,-0.003382419769530727,-0.1864004119146303,-0.013755186129860592,0.0,-0.23651110971545194,-0.1335916499224972,-0.012731317345513452,-0.19476947474055617,0.8272378424150125
6190000,0.5,1.1495415231168788,0.29574651422048964,0.008749991722404957,-0.13396535593921477,-0.09405669875339213,-0.14259493849602464,-0.0795965291088241,-0.005268753674448139,-0.020402206425550438,-0.0499195808004867,-0.41514010586896816,-0.0012329594818815434,-9.554607208826362e-05,-0.008077479416779103,-0.0331164795502726,0.27946875,0.40398227070530174,-0.2811646889831845,-0.0034931124720235783,-0.18462997341865311,-0.013765444864019758,0.0,-0.2791211406532587,-0.1335472701728335,-0.010150342337840528,-0.19770643054475603,0.9137012699404782
6200000,0.5,1.107137802657467,0.29264234173398423,0.010062491199001669,-0.12738814858737726,-0.08875207728186404,-0.15392822832924793,-0.07932917002680434,-0.004903044950669364,-0.020230663690249315,-0.0493411208047299,-0.41451194079901243,-0.0012010193996774058,-0.00010006531020861663,-0.008031884594342863,-0.06505364685573853,0.2814375,0.3958732939850726,-0.26426747782810067,-0.0034652973693356593,-0.1863105043377586,-0.01357803696116432,0.0,-0.26367876525296136,-0.13380359289654978,-0.011288649113530277,-0.19654333457850115,0.870921041251731
6210000,0.5,1.0933079119810927,0.297125706653078,0.008844991168007254,-0.14306507083400138,-0.09101983851857523,-0.14308310652397768,-0.07802336429163731,-0.0048195286547490805,-0.020249002482605062,-0.04957666134662919,-0.41028060433448355,-0.0011829361437457801,-7.952156226419192e-05,-0.008016051972852939,-0.0656768300401331,0.28940625,0.40752747253422816,-0.2617435927428558,-0.0035569168405039414,-0.1883700127430555,-0.013680961235057567,0.0,-0.25723153776186936,-0.13454493903416678,-0.011268914447632622,-0.1960676092599359,0.8818173889171534
6220000,0.5,1.0771732365924278,0.30269668031117564,0.01032499062642455,-0.14999867690731744,-0.08638812596739893,-0.14550567177075704,-0.07593476206850466,-0.004899515653588624,-0.020246958837221305,-0.04995228859704921,-0.40992384850847646,-0.001129223974329211,-9.493350574116579e-05,-0.007987542976512128,-0.056347184761530535,0.27796875,0.4085725328048073,-0.2600811353959643,-0.00367493221451384,-0.18375990238421716,-0.013794467672528694,0.0,-0.26122820660094703,-0.13287130366877825,-0.011984540346687545,-0.19452322405484643,0.872000716008264
6230000,0.5,1.0747757987695694,0.31130611195290386,0.011249992379918694,-0.1449539312820903,-0.09416294463046121,-0.1382732251031235,-0.07983105577160161,-0.004679412383286408,-0.020316527497218052,-0.050152485413015806,-0.41315903830218687,-0.0011309616350821299,-0.00010032826828579807,-0.008036045389781598,-0.07418714157472563,0.2810625,0.3942733252077906,-0.24366505555905785,-0.0034912422719317114,-0.18269279723410153,-0.013865977354489281,0.0,-0.2534566465572621,-0.1329942827231728,-0.012141713430788528,-0.195882682310992,0.8484133556838644
6240000,0.5,1.0058717912549702,0.3193301321465951,0.009909992013126612,-0.14815750936121794,-0.09210118407287668,-0.1415161822136272,-0.08250860412942933,-0.004381914077485548,-0.02032292300114414,-0.049901862454963905,-0.41460655198582574,-0.0012070698168609665,-0.00010066576570787627,-0.008056430424449484,-0.1133815871873387,0.2626875,0.38232505248550974,-0.25130116744202535,-0.0034757726752550253,-0.18277738452033954,-0.01377427818365023,0.0,-0.24074511029521875,-0.13360231215384558,-0.01270771985022203,-0.1973236369628542,0.7627247687657517
6250000,0.5,1.034042556667614,0.2988951905518876,0.008094992566853762,-0.17620618249397038,-0.09230935658638406,-0.14618604755694334,-0.07815040066714812,-0.004208260174749368,-0.02024504533373669,-0.04954651123249901,-0.41104122461707293,-0.0011651701454422566,-0.00012457808695092828,-0.008010203636536246,-0.04931121243800022,0.28453125,0.42078884295313035,-0.23130203669902916,-0.003519321432803839,-0.18380955960781367,-0.013696415397126223,0.0,-0.2304502198974941,-0.13371609416145133,-0.011832444494117418,-0.1954974542356886,0.8840891149368567
6260000,0.5,1.055334232770939,0.30665507987399304,0.013137491960078478,-0.15773807832290232,-0.08921593228374493,-0.1467707097977732,-0.07726492677041029,-0.00487116670114779,-0.020249224558015186,-0.050095072461009235,-0.4127984322534611,-0.0010319832605286852,-8.417540452106222e-05,-0.007970054425545072,-0.04099745758368854,0.26034375,0.38583431421361697,-0.26623054359782417,-0.003390515295780174,-0.1865099043346139,-0.013924443424969919,0.0,-0.25699123957107084,-0.13270181623146926,-0.01136388497121128,-0.19348458544737926,0.8360448704479436
6270000,0.5,1.0095258084102336,0.3089808188749559,0.010082490775734186,-0.15165039188101878,-0.08937337770697326,-0.1501376233119842,-0.07875903986090552,-0.0038603736553957206,-0.020226935329818185,-0.04987210115821097,-0.4106911361307654,-0.0010872271439950475,-0.00012502805735747292,-0.007986347946289201,-0.10716272612411314,0.2780625,0.3981609675958364,-0.22042046742709742,-0.003629866592694519,-0.1854384812013118,-0.013830917248796681,0.0,-0.21351278239414317,-0.1337389677770256,-0.01407607518363546,-0.19448632943163263,0.8557140794491003
6280000,0.5,1.2189457692096177,0.2915567310590625,0.013404991019517183,-0.11626130946036181,-0.09227565106773636,-0.15539491087678595,-0.07913152393207443,-0.004938273702276796,-0.020245035554244502,-0.049311050383499824,-0.40919214126100695,-0.001181435837368997,-8.439361471262125e-05,-0.00799079109854814,-0.08598693596098762,0.2788125,0.39166840294501953,-0.2678346132345955,-0.0034408578620229373,-0.1913844273175971,-0.013648461193922904,0.0,-0.2627560208415432,-0.13342769752881892,-0.011278225320365971,-0.19471784003835327,0.9421999362615234
6290000,0.5,1.075734523956294,0.2924473569022477,0.007234991379082203,-0.12916021184502222,-0.08996626775127167,-0.13968948340160137,-0.081289827739211,-0.004086632316143427,-0.02019525803287982,-0.04964123691259177,-0.4072680210159877,-0.001203500070008461,-0.00011616595295914586,-0.00794560835864663,-0.07898910608945657,0.27196875,0.39757213020806204,-0.2356658909265,-0.003526193403809404,-0.18335417211985278,-0.01371425976803339,0.0,-0.22299855313074396,-0.13478394106333103,-0.012924898837426724,-0.19356834949468144,0.8947665460814337
6300000,0.5,1.1189647865504713,0.2938898246906514,0.008949991775676609,-0.13746682369997626,-0.09111331403606981,-0.14690634881307119,-0.07775616067148167,-0.00406832268658299,-0.02036634413372835,-0.05020558849949849,-0.4147139441450156,-0.0011478551347012605,-0.00010748033716047843,-0.00806258934141031,-0.10213044436193819,0.27159375,0.39372373573526753,-0.2352251387889767,-0.0035194378690352086,-0.19166555080284184,-0.013898605612540612,0.0,-0.22429759020824735,-0.13388841549696306,-0.012840928035199357,-0.1967561172927136,0.878129271966099
6310000,0.5,1.0300482530222665,0.30012586430228205,0.009409991120919585,-0.14955996927972087,-0.09311081395509413,-0.15315055575165584,-0.07935732397390693,-0.004507103555582185,-0.020321450055108884,-0.05004134183360733,-0.4137983558355776,-0.0011946672919339466,-8.436170089789544e-05,-0.008052529625931087,-0.0384035155980951,0.28228125,0.3987108014597753,-0.24900888965106155,-0.003456171562829244,-0.18860256155553246,-0.013823945061732085,0.0,-0.24063131909779428,-0.13287082037050477,-0.011941540709441261,-0.19682693646061886,0.8540549379366907
6320000,0.5,1.130174194833188,0.3058317546304413,0.008712491573765874,-0.13254087539488776,-0.08884608306128793,-0.14725197943282708,-0.07996104571054796,-0.004847214840389884,-0.02024683832877769,-0.04985698095965202,-0.41178311203684037,-0.0011014969760479657,-9.885356758684303e-05,-0.007994823394216853,-0.05547690847904651,0.2656875,0.3749259502910479,-0.2576812476395247,-0.0036222243295047974,-0.1848860723283885,-0.01378808027529158,0.0,-0.2594657437439187,-0.13367291447234553,-0.012061575575440377,-0.19489028668986028,0.8778143158815569
6330000,0.5,0.9407278626708281,0.30748419083078465,0.009474991092458368,-0.16449976480619005,-0.09103090233381417,-0.130217391885411,-0.08257955944744347,-0.004466881865941172,-0.02022683269395744,-0.04975457319492939,-0.4105611109996214,-0.001068226266395732,-0.00010279690426978096,-0.008017611292369243,-0.0774169990157819,0.28725,0.4125662380020404,-0.25001638301248064,-0.0034731956367349184,-0.18321170959825134,-0.013749531891776252,0.0,-0.2415382999045711,-0.1336906890880521,-0.012347153826579365,-0.19622946487485382,0.773959474802961
6340000,0.5,1.2094575546490345,0.30412564052412,0.010444992104545235,-0.12035009900931887,-0.08925112105468501,-0.13329951633426662,-0.07726162469752158,-0.004430900610755886,-0.02009041643261254,-0.04967010833427777,-0.40535243950090366,-0.0010950324689015828,-8.594734680420015e-05,-0.007894406364088053,-0.13751108351133823,0.262875,0.36703454464506413,-0.2540785951657768,-0.003609999566385141,-0.17993427003237916,-0.013734401729844498,0.0,-0.23607987410138762,-0.1339340947312083,-0.011971052667326358,-0.1917174978201902,0.9341418138895616
6350000,0.5,1.0393529916314663,0.29839717273566346,0.008339990662410856,-0.15321960768386017,-0.08867958904622172,-0.139082830190331,-0.07985862917107896,-0.004304104194036735,-0.020260683685988504,-0.0495935341907479,-0.41220026390671327,-0.001170742222378282,-8.867316770311655e-05,-0.00800796563458853,-0.08138653322542833,0.27778125,0.39245352328513144,-0.2531652521507802,-0.0035470823275012197,-0.18253949486852145,-0.013653312886996198,0.0,-0.23724389050148356,-0.1342793229761716,-0.011300777285473679,-0.1955752562425509,0.8277478827763669
6360000,0.5,1.0841318974985605,0.31467656985665887,0.007477492332458496,-0.1364159747333883,-0.09202083365994342,-0.1486702082009761,-0.07626884250192849,-0.004881649997947479,-0.02029428189274334,-0.04976475065981509,-0.40957303127228595,-0.0011357745270597999,-9.981022630824811e-05,-0.008007833925234678,-0.08628780845903412,0.25396875,0.373260252064081,-0.256802209839097,-0.003576791610426253,-0.1886213630332089,-0.013719933314625178,0.0,-0.25873749483130265,-0.13375642338075194,-0.011913664362261704,-0.1950466684568647,0.8366577340939361
6370000,0.5,1.1443548792367426,0.3007986697030897,0.009237491784617306,-0.12771108134975293,-0.08935273664737871,-0.14489487739236118,-0.07956842573773423,-0.005020258363074092,-0.019990715630433968,-0.049091993818189975,-0.40508630955081204,-0.0011400257830580488,-8.939965773124988e-05,-0.007891909496354937,-0.06658433915808444,0.27215625,0.3877026092977975,-0.2737834260865747,-0.003473265709836953,-0.18327414224678082,-0.013582281038537616,0.0,-0.26461472180583656,-0.134851261956787,-0.01136275156533131,-0.19240190627035328,0.8999917237725277
6380000,0.5,1.1404797630757815,0.30115283476975113,0.01015499060228467,-0.1396242179447919,-0.0901149934004033,-0.1468844780662674,-0.07705299389213002,-0.005138296747520129,-0.020169249744864694,-0.04981503852928989,-0.4069909987562421,-0.0011956294073131467,-9.329516899410396e-05,-0.007950232517179714,-0.11489190786639203,0.2630625,0.3729790014303992,-0.2660615470147134,-0.003318521248359308,-0.1866853874534874,-0.013791738196291032,0.0,-0.270809514704413,-0.13438278604545564,-0.01138589529870805,-0.19356712370231285,0.8363572443528492
6390000,0.5,1.0707821006507345,0.28393978101283124,0.012904990304261446,-0.13443126312461082,-0.08920993909109323,-0.14669556911736528,-0.07869198740450206,-0.005103671657528887,-0.020345481548304203,-0.0499579902932933,-0.41370798567080663,-0.0012577368289666557,-0.00010181625511796269,-0.008056589480242042,-0.033366081289440366,0.278625,0.4045050221506936,-0.2693282341292998,-0.003503895179918302,-0.18141826214058956,-0.013804800386762246,0.0,-0.26772634261643313,-0.13397935688217635,-0.011571155877617829,-0.19666199097845039,0.8495410389790605
6400000,0.5,1.0974478907262757,0.30044759255244763,0.009402491189539432,-0.14712747621472005,-0.09530537589949228,-0.14375567212168097,-0.079690954462384,-0.004766562476633214,-0.02034049320027487,-0.05031556554853681,-0.41323766952416924,-0.0012695370674886003,-9.998183583232482e-05,-0.008029516396613917,-0.054686788693166385,0.27553125,0.4105839093819565,-0.2541867285966111,-0.0036089136574536805,-0.18624527404439983,-0.013924284588698306,0.0,-0.2549691429751604,-0.13453998095733732,-0.011913033642936574,-0.1957311225188059,0.8786906534301202
6410000,0.5,1.1434817606114394,0.303658543972945,0.009327492348849773,-0.12559446668104465,-0.0915354552563827,-0.15394786756068235,-0.07537744632000658,-0.0051326533061914845,-0.02007513362296998,-0.049799615101106434,-0.4028258026617707,-0.001063257893071412,-7.937462927390034e-05,-0.007891004303549077,-0.12437359924505222,0.22678125,0.3325109038059707,-0.2795364394229231,-0.003460457794164701,-0.18979462238154812,-0.01378819299477339,0.0,-0.27477754983977254,-0.13407925447818017,-0.010266008840904933,-0.19161219628612974,0.7628258679841523
6420000,0.5,1.105911235770714,0.2837903865232779,0.010884990217164159,-0.13879265735568302,-0.09176598410189307,-0.1361823147063722,-0.0810927885991661,-0.004080437613926205,-0.020276085501231035,-0.04982541611409743,-0.41235994688273286,-0.0011875263482153072,-0.00010186418961029468,-0.008029594219282886,-0.050110835108668,0.281625,0.4028154092365662,-0.22358389928351982,-0.0035318185689314093,-0.18510758591001128,-0.013788323087129743,0.0,-0.22257382415975488,-0.13343506406867944,-0.013140991648901895,-0.19614386812172446,0.9367884102707031
6430000,0.5,1.2172724067993805,0.3103285553249635,0.006467492438852787,-0.11374053781357282,-0.08939479650648503,-0.13989922587481027,-0.07479730115700296,-0.005394280083252842,-0.02014323156071611,-0.04999265925885182,-0.4068761848193891,-0.001088891940824674,-7.321227990488766e-05,-0.00793824719365492,-0.11691571243478395,0.226875,0.338855472957561,-0.289358732022102,-0.0034883235898162525,-0.18503248277446363,-0.01384571091143042,0.0,-0.28435478816730697,-0.13394752578727218,-0.010430709418620353,-0.19283597196553356,0.8705583695492366
6440000,0.5,0.9796191515067146,0.3030986594974138,0.009052492646500468,-0.13994536396093213,-0.09325656891108158,-0.1452586311374743,-0.07761191402239563,-0.0047142222050618665,-0.020135551648381322,-0.04980910055858084,-0.40392333298788397,-0.0011061772607848376,-0.0001105764553553251,-0.007928373905515141,-0.08961158930516482,0.249375,0.3681665306272114,-0.25188168016659623,-0.0035219809342814266,-0.18223931539105873,-0.013790708834895858,0.0,-0.2521298828630506,-0.13356820516864615,-0.012281238751781453,-0.19279707425777404,0.7511425403212515
6450000,0.5,1.291843419501728,0.30352172301767494,0.011737491182982921,-0.11800861530036735,-0.09017318548301217,-0.14778317722151732,-0.07827067365182618,-0.005585645331326804,-0.02012743418091999,-0.049893633443280114,-0.40835284525070326,-0.0010409622117221588,-7.880371816326674e-05,-0.007949291042961534,-0.06363514592750949,0.2514375,0.3719011678439457,-0.2981194093888443,-0.0035587139599322203,-0.18367802847020398,-0.013804137486068548,0.0,-0.29437366144624066,-0.13445199682224349,-0.009717667547429414,-0.19405542551664187,0.9442899998225301
6460000,0.5,1.1612788333446038,0.2947875199749815,0.010624991627410055,-0.1285210826584766,-0.09549814828396737,-0.1450481478568947,-0.07738979449429721,-0.004298164481641605,-0.020442905871603908,-0.050624757587634954,-0.41375873150602854,-0.0012052557860316969,-0.00010566911097278796,-0.008080208021793838,-0.1481261028475083,0.268125,0.3741666126156733,-0.23113966124840127,-0.003676140432866633,-0.18315366430859872,-0.013964526652079074,0.0,-0.23290403684834404,-0.1344192552283929,-0.012813677585966859,-0.19675016557183303,0.8504232503990059
6470000,0.5,1.062941417109856,0.30867737995541933,0.008962491324171424,-0.14139459014476147,-0.09200370338709582,-0.1366132849886695,-0.07824171261983634,-0.003947717349609306,-0.02035451766798334,-0.05042289837787391,-0.41135081904919896,-0.0011537454119768245,-9.507283266360823e-05,-0.008031848275610634,-0.13368255059341258,0.273375,0.37342241030006557,-0.23842825780608495,-0.003617141635323671,-0.18607197019746166,-0.013954466230083253,0.0,-0.2177039168948118,-0.13433895278341199,-0.012759872564761448,-0.1956945461603479,0.8224785274457994
6480000,0.5,1.111705964511641,0.3079387746483774,0.007782490992918611,-0.1412986326954076,-0.08689760566503463,-0.14502540051146395,-0.07489126922843668,-0.004283664366880421,-0.020136199859078944,-0.04979389658190775,-0.4050203434249515,-0.0011727497755094443,-0.00011241610374939687,-0.007914634224437622,-0.10973949420535238,0.2728125,0.4030177386323108,-0.249591511492809,-0.0035060066147583743,-0.18304657987281092,-0.013747771351732305,0.0,-0.23150227679724014,-0.13461232549416974,-0.012317444125067762,-0.19224393797583114,0.8996251562451534
6490000,0.5,1.0088924750972785,0.3019900071610839,0.007829992016777396,-0.15689103454102485,-0.09084871964522358,-0.14334126058430746,-0.07849838368089579,-0.004063504895464753,-0.020327508960284974,-0.050182161708720995,-0.4129640577523706,-0.0012108757785520064,-0.00011803128532288211,-0.008053800136498406,-0.06367870050715682,0.279,0.4078791114238811,-0.23422866643137866,-0.003649583005269042,-0.18240112699878477,-0.013885347703495993,0.0,-0.22291676627217266,-0.13434785877523486,-0.012076001545502016,-0.19678480736201262,0.8364863527505942
6500000,0.5,1.181280214395432,0.3055874704389506,0.009294991103932261,-0.13820429689188113,-0.0908091750032925,-0.14835905209255265,-0.07917666559633756,-0.004825248207384892,-0.02040732608472891,-0.05046637900871227,-0.4127650337742032,-0.0012523311566545545,-8.836021697794896e-05,-0.008046748684485133,-0.11125569358585694,0.25715625,0.37961021796603994,-0.26609390566358715,-0.0035314228422810815,-0.18682012969672324,-0.013979739103306093,0.0,-0.25775064465230835,-0.13478590986655004,-0.01070522335694771,-0.1960990322411323,0.8830574307028052
6510000,0.5,1.072646822831009,0.28929624994967496,0.011267491793259978,-0.14531193825494085,-0.09256412373734144,-0.14448544749679737,-0.07800234402905146,-0.004285287999929887,-0.020272292765526008,-0.050421824399409794,-0.4108241402318087,-0.0010877357656275434,-0.000114883675147248,-0.007988181714753143,-0.11154424085661423,0.27084375,0.393417103773721,-0.23187938593375435,-0.0036774970602882163,-0.18745289232662052,-0.013959344445090734,0.0,-0.23629558209309495,-0.13428518849027968,-0.012332838008877682,-0.1940790344939089,0.8528904366380912
6520000,0.5,1.1025334087412872,0.2997225969410011,0.008777491560205818,-0.1371144733950082,-0.09339563823757907,-0.1442418657603151,-0.0773494523164608,-0.004448694038063428,-0.02026630024390359,-0.05020903914319354,-0.40654185497543194,-0.0012255576409705296,-9.084808110832344e-05,-0.007984773072841574,-0.06935710689361083,0.28640625,0.41849110023953795,-0.26164283938330085,-0.0034856127400104946,-0.1866599213343449,-0.013891533323541287,0.0,-0.23999332447836494,-0.13505602951453824,-0.011350678190065813,-0.19400946278377731,0.9051471260957832
6530000,0.5,1.1118706678255517,0.3018097531155128,0.013889989502727986,-0.14025486475329668,-0.09214476879419073,-0.14592640653177089,-0.07779537431486325,-0.005449316108682903,-0.020129313193421566,-0.05016844622957754,-0.4078372011411254,-0.0011031619559771506,-9.311619761954845e-05,-0.007942599710168696,-0.047578468735636564,0.2945625,0.41253273710527705,-0.2795164817245217,-0.0034156059478207467,-0.17928321235469355,-0.013889717581221837,0.0,-0.2781447817275234,-0.134407151071419,-0.01031586880294434,-0.19333895865758952,0.9119680144584771
6540000,0.5,1.0923665302466523,0.30112930103951935,0.008794993195682764,-0.12546299694299382,-0.09206478264098936,-0.14677039858930752,-0.07665540211763355,-0.00502239854081295,-0.020133040006372106,-0.05005769280816893,-0.4068567820015413,-0.001120693594382586,-8.692142743879922e-05,-0.007926757928917198,-0.06985849464969013,0.23025,0.3431169927534344,-0.26870274593464705,-0.003574949259292669,-0.18441382702713177,-0.013870832581512622,0.0,-0.2627896740999966,-0.13426797412054645,-0.010282913490698938,-0.19292590901383685,0.8033412208137957
