step,r_linvel,r_yaw,r_gait,r_posture,r_body_height,r_stillness,r_jump_phase,r_alive,r_orientation,r_ang_vel_xy,r_torque,r_smooth,r_joint_limit,r_lin_vel_z,r_dof_vel,r_total
15582456,0.3718164884443349,0.05308707194035217,0.2564683318714817,0.5620391807440187,1.3661000040731264,0.356601116210741,0.3218591751492715,0.5,-0.2663838947751917,-0.8058105291624755,-0.06787265895281702,-0.02512851238264697,-0.00034217595531166653,-0.11669188517801991,-0.05075617662207536,2.4549855354047865
15592464,0.4127003398439127,0.050605963185099266,0.23291411957003952,0.6325813787914605,1.4510292110146281,0.41563827316923957,0.3456580311936909,0.5,-0.2623203541153444,-0.7625615280438611,-0.06630528581021192,-0.026081445085737825,-0.0003342270986722655,-0.11267611627366413,-0.0486689534035512,2.762179406937027
15602472,0.42951963485672207,0.04171839676836451,0.19246644187501347,0.7133695024774322,1.5784016937094414,0.47885505583142207,0.35217253631215917,0.5,-0.2906521524420763,-0.8125057086579626,-0.06503471110109811,-0.027424587200861477,-0.00025626409877827015,-0.12360473646643591,-0.04749906501035308,2.9195260368529885
15612480,0.37813662203399917,0.04798115766335257,0.23059766957040423,0.6140008540462947,1.4069919124576022,0.3970796628112201,0.35484054128806813,0.5,-0.27443985407292737,-0.7990729419774346,-0.06743929388692317,-0.02623245878987344,-0.00038222523219718003,-0.10979439244455584,-0.05015960069523775,2.602107652771792
15622488,0.3243539992560809,0.042114417438587945,0.21429487235919029,0.6536398732227868,1.4476928066416526,0.4340291497415087,0.33759134523376,0.5,-0.2950615941476848,-0.836003422715119,-0.06770836700823384,-0.026742474241956447,-0.000552958661343752,-0.12139792856610448,-0.05034857932080789,2.5559011392323168
15632496,0.5131136198180895,0.05735873959131991,0.28772800209128413,0.5541422661270057,1.3465163056998453,0.3379120050634244,0.3045487342177339,0.5,-0.2721425268079512,-0.7644439500332199,-0.06763137422997831,-0.02605699362768299,-0.00033937465381405176,-0.12284489669017552,-0.05019631845235827,2.5976642381135218
15642504,0.6141627125396955,0.05939899918808038,0.29306636622998417,0.5568008314656159,1.2890508068209732,0.3151799065532403,0.3148507095066049,0.5,-0.26406472452833485,-0.792677592629155,-0.06971728911127828,-0.02781393746132105,-0.00031763255527694425,-0.11620186299894468,-0.051664844058992215,2.620052448960891
15652512,0.5097953835943174,0.06085242122387797,0.3135218172583253,0.5152574398087448,1.204215150803067,0.28754407898449885,0.2989395455439146,0.5,-0.25250298119362324,-0.760189627485517,-0.07063148147706895,-0.026337168887935507,-0.00037052888246495215,-0.11044793199024029,-0.05318885995636405,2.4164572573435352
15662520,0.35117766434947356,0.051837574071817896,0.25043424483724125,0.6235122246182399,1.3959691424833816,0.40306260755601336,0.2635947736909194,0.5,-0.28212449206746176,-0.8153228428239195,-0.0681972787514224,-0.0257753801232219,-0.00031544104396009003,-0.12097180551981894,-0.05083757483029773,2.476043416446983
15672528,0.311934093520402,0.047761093624426605,0.21972672845283187,0.607677556297361,1.3670925204942934,0.3791455443793614,0.39649525848714945,0.5,-0.26298837603357406,-0.8455551974220893,-0.06973652507889609,-0.026998478943261395,-0.0004038944431224384,-0.11689939877378129,-0.05256871961104138,2.454682204950055
15682536,0.36135757929432427,0.04956060852010823,0.25054361105270084,0.6118238551110168,1.396348937357516,0.40509651503170674,0.28463268050942253,0.5,-0.26464791258024756,-0.7958341600837409,-0.06773083797860667,-0.025468534397156337,-0.0005263560927151506,-0.11344754939749396,-0.05073061999712084,2.5409778163497116
15692544,0.26679309529802203,0.04839574685537121,0.2318404742976979,0.5406516556967688,1.3015707038413342,0.34771558430033184,0.397767873326096,0.5,-0.25579314700378974,-0.798447222496292,-0.06975518461410049,-0.02550610648241284,-0.00042570515133308996,-0.1086406906154044,-0.053079741558405856,2.323087335693882
15702552,0.4291706574117711,0.05339679914952015,0.2571275646516237,0.5964911582431683,1.3580058265974129,0.3576565383374032,0.30823343528932967,0.5,-0.2848826680582429,-0.8264332417720259,-0.06915964715183122,-0.02709208258609697,-0.00032606519592441813,-0.12367373326230921,-0.051903675534231156,2.4766108661195716
15712560,0.41153426659724773,0.044627887868339086,0.22145644368590067,0.6464852617627342,1.4725360446841065,0.42082034109363553,0.34834979375041464,0.5,-0.28365037691751754,-0.8006671309153369,-0.06650751830111679,-0.026890808310699454,-0.0003014530918386684,-0.11396155474729618,-0.04938300503241219,2.72444819212616
15722568,0.28433335347048094,0.038607990247937464,0.18448150143405417,0.6654741889311303,1.4848623517219806,0.44681120906232746,0.4626938960033303,0.5,-0.28463884150259006,-0.8031339214590225,-0.06699179186978865,-0.026549786972637296,-0.0002589825243343544,-0.11776848926996189,-0.04998825000596662,2.717934427266942
15732576,0.3250331995802263,0.035808897663697485,0.18249186955522623,0.7165512409798056,1.5627635794121582,0.48941382479532847,0.3867139944092205,0.5,-0.2869265372374773,-0.8150460270594412,-0.06570594963984448,-0.026955466160047816,-0.0003287827434094424,-0.12111013577452327,-0.04834890937301727,2.834354798407902
15742584,0.557492289622601,0.05861915911347147,0.2861121597869218,0.46421079081282,1.2079893429035002,0.23831685304080052,0.491847770114192,0.5,-0.2495931063996123,-0.7714092135273036,-0.07026824640116638,-0.027533647246845296,-0.0005299291791568593,-0.10029268224431247,-0.05327802412924087,2.53168351626667
15752592,0.3736906481280139,0.04905803933295672,0.23546309717899355,0.5364927547414331,1.2742176923003314,0.32748032166051716,0.5549974222850593,0.5,-0.2618243346988599,-0.8112058217425905,-0.07117001667366273,-0.027874272014812105,-0.0004033818979874584,-0.1101128597208897,-0.05400108203743014,2.5148082068410704
15762600,0.5331280610000644,0.054769881023603896,0.26437522402762803,0.5529689065468143,1.322837253924267,0.3169612809235158,0.4186040911237551,0.5,-0.27224842354266954,-0.8029883028806076,-0.06890834428018534,-0.027564384030654834,-0.00036044585083689403,-0.1144674794926093,-0.05168275158001016,2.6254245669120744
15772608,0.48274485943025497,0.05531895225408105,0.2707633622533425,0.541115206193524,1.2833668250481136,0.3103124556428252,0.39686763134167324,0.5,-0.26183607105614054,-0.8073414401137142,-0.0697485826176485,-0.027202920532359814,-0.00036243274394721887,-0.11032002349899972,-0.05242880950174558,2.511249012099261
15782616,0.39352421191696757,0.0486696644559936,0.23325740548911614,0.5716354724182701,1.3193857365247657,0.3535917399371568,0.4313717586688746,0.5,-0.26148013458881375,-0.794797338637273,-0.06879087716649987,-0.0265947283406742,-0.0003695010847105861,-0.10922572858558496,-0.05150599658888892,2.538671684418698
15792624,0.3821984400512479,0.05605725586303124,0.2518508688216929,0.526746883690391,1.2587232749882025,0.3250548553403706,0.4379184888838536,0.5,-0.24788270976637516,-0.7607871224519691,-0.06961511254384031,-0.02604777220693464,-0.0005121435348793769,-0.10401071189352998,-0.052360199497836074,2.4773342957434266
15802632,0.43050300870273783,0.04629214107625352,0.22956188311466766,0.6650793429063184,1.4427074556331712,0.4299050228286097,0.3640444606125138,0.5,-0.2770157981273754,-0.8059236379368738,-0.0674480441661475,-0.027339128296894697,-0.00042244810458376197,-0.11495218558494354,-0.0496857629164392,2.7653063097410135
15812640,0.4195394449860895,0.04825911079133306,0.2373780883772168,0.5121573710269005,1.2082284589570675,0.29851555679289404,0.5910985025263457,0.5,-0.24076916099090653,-0.7803871491299722,-0.07179171915044961,-0.02839943205987207,-0.0004287522220649142,-0.10535726709348571,-0.054247880791731026,2.533795172019366
15822648,0.5327610083759927,0.059512143700096526,0.28420237343308186,0.4160372370887765,1.0797725935401405,0.20096388745772445,0.603453937042825,0.5,-0.23227848543539478,-0.7857370414781139,-0.07303108684299782,-0.028515964010061474,-0.00040616911435461097,-0.10309304964962827,-0.05558630861758764,2.3980550754905003
15832656,0.5778802857154208,0.06246469894076066,0.30528365593172824,0.5011606235731914,1.2453499619865291,0.27470655273057554,0.34377548914578837,0.5,-0.26402033013961457,-0.7636984603998427,-0.06826775494964427,-0.026419376987904027,-0.0004307572875255758,-0.11953409461600793,-0.051192911516136995,2.517057582127319
15842664,0.46554063582916266,0.04571581311116506,0.21349612503329,0.6033674786911619,1.3404648621733415,0.363268184645458,0.5223016742080481,0.5,-0.288600516498113,-0.7731474228706562,-0.06933573012604408,-0.029008258160065286,-0.0004212140213151669,-0.12183754423937432,-0.05182763667395478,2.7199764511021036
15852672,0.28490539691853484,0.04108999609034877,0.18986331576762455,0.6791891398599559,1.5031222170133423,0.4716546574317027,0.3668287466398818,0.5,-0.3084153846649258,-0.7798692177112033,-0.06564107334199695,-0.02580420529831026,-0.0002477313503414337,-0.11061175430688394,-0.04854023748288725,2.697523865564842
15862680,0.4380526196522106,0.04732802387234815,0.21638878964969724,0.6526942719359492,1.4379642029401922,0.42488429308328785,0.3826294474031755,0.5,-0.30024228281924653,-0.8240172789954698,-0.06829070026617141,-0.028352204605753474,-0.00041285937286692935,-0.12335826996278579,-0.050441512100915756,2.7048265404136522
15872688,0.47421104570030814,0.04517124939910726,0.2264712977871284,0.6361419000072943,1.4533487775793985,0.4109173800002409,0.4035065024139438,0.5,-0.28325637974435447,-0.7772728670105907,-0.06629495616463917,-0.027475372631356906,-0.00033873611033663123,-0.11884778850965846,-0.04897328464110975,2.827308768075374
15882696,0.4868099985050692,0.05621763607910249,0.2666029299687274,0.5867530105216494,1.4340478719823517,0.37105608365906717,0.3223487299510085,0.5,-0.24594153767545823,-0.6979627815178223,-0.06290050881876373,-0.023845093015010428,-0.00027966215581335004,-0.09683886502088164,-0.04640074016990066,2.84966707229333
15892704,0.36803888539219476,0.04623626154197962,0.220755704892875,0.5933024589611339,1.3292686601427681,0.36876084280565435,0.46244069076735655,0.5,-0.2759844062199693,-0.8040831901056609,-0.06944440085973498,-0.02737980315584377,-0.0003729254616816667,-0.12354689355667375,-0.051924619136110566,2.536067266008288
15902712,0.5134195440440332,0.059622133541595596,0.27692782044843195,0.48521501995787575,1.1722775365589508,0.25846616995502497,0.4820854369422123,0.5,-0.24357080232695627,-0.780402938618236,-0.07110686215938868,-0.02751901851572085,-0.0004212389411311836,-0.10330125686349044,-0.053699191246646676,2.467992352776554
15912720,0.49873669887644634,0.06370953057770375,0.30358172391240307,0.4682980322340697,1.1612633678381123,0.24906023606989924,0.4166341704251357,0.5,-0.23587233141941147,-0.763698936371612,-0.07063116393604771,-0.025959427447357825,-0.0003248987890373029,-0.10015385908867915,-0.05344129342466061,2.411201849456964
15922728,0.4178137841283101,0.053773571133582124,0.25414271921777665,0.4879066145452111,1.1883108092856378,0.27429259619731483,0.5513018115404028,0.5,-0.244423121072309,-0.7638789689021781,-0.07181745777275392,-0.027528791696908327,-0.0003678284064458858,-0.1015286506205372,-0.054456589827607385,2.4635404977495
15932736,0.3949072970804051,0.04176451282098984,0.2010916622393089,0.6341683272661054,1.4680371554736777,0.404686593813946,0.47951208698111847,0.5,-0.27532548531622075,-0.7816503866631255,-0.06536001196246884,-0.026492163384339854,-0.0002681294338803268,-0.10396175929600951,-0.04857725491640241,2.8225324447031044
15942744,0.3961412121225231,0.05169286532858839,0.2510883062459252,0.5471162725316439,1.3192714510410186,0.3413877740075363,0.3896894236107203,0.5,-0.2549579891801692,-0.7644237130820297,-0.06770922654668118,-0.025579957423704575,-0.00030352190717124937,-0.10783522327846605,-0.05067932030118982,2.5248983531685445
15952752,0.5489170586659523,0.05641511400299286,0.2699442855164252,0.5990061968290744,1.423690790038516,0.35886337053245715,0.316888683833761,0.5,-0.2606733616693502,-0.7884140525175983,-0.06576689247437514,-0.025925680948865736,-0.00034103151446779697,-0.10879281049175915,-0.049016905235963346,2.7747947645667987
15962760,0.3742337199765041,0.04068965602058482,0.17565198769961443,0.7019261910486597,1.4730259495162372,0.4522804228684913,0.509751618077788,0.5,-0.2836930449548029,-0.8121536972320764,-0.06798896126771935,-0.028540393524044805,-0.00025311521742580326,-0.11527630304278295,-0.05045309919540431,2.86920093077362
15972768,0.42437896917286444,0.05556844921950639,0.27152402270581355,0.5716006254729314,1.22516334779334,0.3367248612560109,0.3529153502130865,0.5,-0.2600599967727596,-0.8027764776583534,-0.07191971795909993,-0.027316503105308997,-0.0004079620567352085,-0.11460102945255532,-0.053936055155926435,2.406857883672811
15982776,0.4209205201759999,0.056503820575832066,0.2635343252844144,0.4956527621299072,1.117061440209177,0.26679366961297557,0.4886708693753098,0.5,-0.24627314918149762,-0.7736888287136432,-0.07375135666003693,-0.028316212815324475,-0.00045517165251943566,-0.11327477717635692,-0.05590418114094739,2.3174737300232913
15992784,0.46755672199011905,0.053040553119409486,0.259235279532498,0.555170933709158,1.2580741758471041,0.3107155815382485,0.4219208583718858,0.5,-0.24920425402594948,-0.8058741245286734,-0.07094611071658945,-0.02808418638346287,-0.00024268186046432237,-0.11061031742331232,-0.053104671821271474,2.507647757348699
16002792,0.467344434190627,0.047725191894432605,0.2230714817144081,0.6699437086591569,1.4546961981585438,0.42331037233614366,0.4115593775642032,0.5,-0.280512023095438,-0.7953289134907432,-0.06716593728881087,-0.027798526308867318,-0.0003330155076359921,-0.11880884628120705,-0.04944613982562641,2.858257362719188
16012800,0.4107455655605605,0.047772816859371126,0.22828072292138818,0.6796305665647279,1.504346064583729,0.4557282192501769,0.2673951771461215,0.5,-0.2785758899691238,-0.7867106503935276,-0.06503074737480631,-0.025744095464726283,-0.00029123897471312947,-0.11952550517062442,-0.0476305848582608,2.7703904206802954
16022808,0.4914579853034285,0.055440910950422105,0.27092547970612846,0.5742993547794408,1.3005916873002379,0.3419793407767213,0.36524468891331424,0.5,-0.255388019914993,-0.7718068906034247,-0.06891792948406045,-0.02692094341507688,-0.00033346438803148607,-0.11099919344611855,-0.05112236292907981,2.6144506435489085
16032816,0.7063464458487135,0.07279147524228388,0.34725630948072767,0.4245300141841216,1.1266514163014374,0.19170549466972653,0.3913511769968455,0.5,-0.2439194414861266,-0.7563286787395744,-0.070485908514205,-0.027102233129251353,-0.00038989818995897386,-0.1022318543204279,-0.053084947833040956,2.5070893705112693
16042824,0.47850386257398675,0.05111783770228169,0.22340298337918155,0.5401383481478133,1.3088843685987082,0.3190041618144848,0.5880221406744534,0.5,-0.25355161039410856,-0.7783663183392244,-0.06907538172994049,-0.027910163466349128,-0.0002891509409800083,-0.11202789413010114,-0.051811843980448156,2.7160413399097556
16052832,0.5012984213005457,0.061574976239217455,0.2976507313323551,0.4999665216573377,1.1912799378282068,0.2770956517754781,0.3687750760000334,0.5,-0.24950738000643874,-0.7523590732645807,-0.07020969352027895,-0.026487397671926555,-0.00028824754362317967,-0.11492080294453555,-0.052711463670223224,2.4311572575115656
16062840,0.4905500604277464,0.06069600758778508,0.2779899485851818,0.5319384569467859,1.2928785413967014,0.32108704529603344,0.343522914017144,0.5,-0.24181085220274068,-0.7772336748293167,-0.06849944256270686,-0.02627661564825045,-0.00024923439493200266,-0.10413470499212345,-0.05091675571432122,2.5495416939129876
16072848,0.4768833530520807,0.05420150442687242,0.24991182177604884,0.6211354534461422,1.3923451283402473,0.4021464067063306,0.32411716484898406,0.5,-0.2762504329666118,-0.783560753895842,-0.0671729469569303,-0.027081108674984485,-0.00024759904372283247,-0.11282654546993977,-0.04933148510445508,2.7042699604842193
16082856,0.28921349358407966,0.03338300282315681,0.14556357329694775,0.7023614743430564,1.5285788878562503,0.4900341625627149,0.5366591844674047,0.5,-0.28674532405465564,-0.7972452432928235,-0.06666090995148238,-0.02807691430186814,-0.000299658536340237,-0.11163401661565212,-0.049219033315998764,2.885912678864791
16092864,0.38032373812310294,0.042236087330211385,0.203187595487709,0.6953281933130948,1.519180768833602,0.47653270467323083,0.39020575796070156,0.5,-0.28502146018352387,-0.7830244102155124,-0.06525253649388062,-0.02657535317030855,-0.00032893052180088506,-0.12150567344280612,-0.048126310669113,2.8771601710247077
16102872,0.39312597004293254,0.05307747681960197,0.2489038121878886,0.5513204561590972,1.2990898628905856,0.35039031689422745,0.4353466047853157,0.5,-0.2524729748710794,-0.791075477209185,-0.06897422295036902,-0.02650813074263066,-0.0004401827624025484,-0.10993384353527952,-0.05161803412224547,2.530231633586456
16112880,0.44484112153198047,0.05647015985144451,0.2648204695279877,0.5767352813405747,1.3523222520728952,0.36182981351890475,0.37395779359988884,0.5,-0.2578869570138008,-0.7720381492091012,-0.06745720919012459,-0.026202487439662945,-0.00036216805470233734,-0.10615577937995967,-0.0500633059502607,2.6508108352060624
16122888,0.4699869014724707,0.05556529432401153,0.2764908943471984,0.6158423001091469,1.3790573495223495,0.37779855863162026,0.2929742012895532,0.5,-0.26976816553499294,-0.7860628081158655,-0.06660107422301276,-0.025867507445348895,-0.00034435862182937045,-0.1178105654552011,-0.04886177575643335,2.6523992445436617
16132896,0.37073006395699726,0.04084375498688723,0.19025063771409464,0.7709859666572833,1.5535238564975387,0.5053517575673105,0.4035736876333995,0.5,-0.2855664465656485,-0.7899319438767185,-0.06465025409886467,-0.026724865806974103,-0.00036459100916642174,-0.11686715009808117,-0.047564127150262335,3.003590346407792
16142904,0.5248164667064787,0.052854562711927074,0.26119600754693467,0.5973641611280174,1.304819149125525,0.3376693830128239,0.4434533714008854,0.5,-0.2789726982313089,-0.8210724798068575,-0.06953673469911771,-0.027893838256892792,-0.00034581656050516494,-0.11560577249135123,-0.05238033330972706,2.6563654282768288
16152912,0.5372275834833633,0.0604889273408903,0.29772648968359233,0.5674655674688308,1.2583507665567466,0.3161644683276259,0.31517166330816426,0.5,-0.2553474500635782,-0.8116346479918617,-0.07032742077171883,-0.02727525926079567,-0.00040155174025028847,-0.11932726495859686,-0.052551115821823084,2.5157307555605883
16162920,0.45284044887804653,0.058780710031744586,0.2745509015334372,0.58598165948882,1.2713914461632065,0.34433138755399223,0.33208809326281225,0.5,-0.26882107224020546,-0.8197018716666743,-0.07028771681124743,-0.026937401286678424,-0.00046041001239773135,-0.11779365368382501,-0.05258796554069493,2.463374555670333
16172928,0.4145177807306372,0.05015910685110722,0.24850524604787427,0.6163925359217194,1.2560784030996326,0.36308392764779696,0.363231990671589,0.5,-0.29332741663421813,-0.9039492378710469,-0.07280024095137567,-0.028705234579470208,-0.00026099916457391644,-0.14125806112797334,-0.05468447186345396,2.316983328778242
16182936,0.43630969444465967,0.04792077411267436,0.23302771409388717,0.6350911871747035,1.3456934548405666,0.3812052708971706,0.4534338890690205,0.5,-0.27538623765324155,-0.8327821280070431,-0.06955434030853827,-0.027878987802077034,-0.00023920734956619873,-0.11814695158723697,-0.05200317385477231,2.6566909580702087
16192944,0.48555175107279347,0.05613478158064619,0.26266820955170794,0.6017413344118617,1.3505422020164042,0.365674979222288,0.3503875899193295,0.5,-0.2497344679831057,-0.781796238687598,-0.06752643509359775,-0.026171616656028147,-0.00041517632812608003,-0.1079303551576106,-0.050368046248861466,2.688758511620106
16202952,0.37915633092515666,0.051938669946090546,0.24604545641028044,0.5495257947166811,1.2182620039473913,0.32446060312635505,0.44844669183217284,0.5,-0.25384861926990204,-0.7973014713805651,-0.07204711816038448,-0.02741019268425333,-0.0004426404963223241,-0.10987808378042195,-0.0545121906764197,2.4023952344558586
16212960,0.35808014555365947,0.04491375102140649,0.21294397795216635,0.6566747040360387,1.3570662083756082,0.4336752702937333,0.4141977526375915,0.5,-0.28145736930018206,-0.7680241459458103,-0.06980125217476497,-0.0279224527113088,-0.00038472536723818933,-0.11488262805156325,-0.05179327372122347,2.6632859625981156
16222968,0.40499928665658264,0.05020990213142836,0.23683781839644757,0.6436907607630104,1.3538080178202772,0.40148308425467544,0.3724898243689337,0.5,-0.2829736907641757,-0.7867460658446377,-0.06890792107019905,-0.027348900378155863,-0.0004292073367327228,-0.12264180706432512,-0.051488388305026445,2.622982713628106
16232976,0.2833225375688827,0.041789416456845724,0.1977885113499379,0.705024498876902,1.4173905425766735,0.4556776051490541,0.3989263017307177,0.5,-0.29842721425371604,-0.8222098887279146,-0.0688909699675149,-0.027179079504383835,-0.0003245210671566407,-0.1197201383594581,-0.0515666264376661,2.611600975391207
16242984,0.4387215815003033,0.05145338956016123,0.24360700808401467,0.6983734819035678,1.4279693830599196,0.4314328414135445,0.30268144416154336,0.5,-0.2828524829207468,-0.7937633777746405,-0.06720511769382169,-0.02701155110109632,-0.00019364600603153547,-0.11689302286730942,-0.049567552250038754,2.756752379069369
16252992,0.35262516136074806,0.04908023217295033,0.22355112642014746,0.5974031894385156,1.299266260354171,0.3535612568242262,0.49697292391026904,0.5,-0.25805394211609634,-0.8209931672815323,-0.07051724504202676,-0.027810480581636352,-0.0003862781266761084,-0.11655937252649416,-0.05354469625862668,2.5245949685479414
16263000,0.2937236362302618,0.043626654379479594,0.20785255821490603,0.6925925130961508,1.4610119781496496,0.45199128549428064,0.3837869627728638,0.5,-0.27479165832883384,-0.7942636211699808,-0.06596662973057278,-0.02541748312434165,-0.00029120433482770195,-0.11540987291970017,-0.04944013364315314,2.7090049850861826
16273008,0.31105960854939,0.04481075443244237,0.2167309089581487,0.6348065420048082,1.3765626291574524,0.40641180486172823,0.40123840115008874,0.5,-0.27582923745313165,-0.8247634862280896,-0.06856821655331384,-0.026025810781911022,-0.0002914878474065667,-0.12074906629979369,-0.05155326786478009,2.523840076085631
16283016,0.41579208435842535,0.05612030249946133,0.2712365325034286,0.5897475042691778,1.2699765768802833,0.34509751299661745,0.3409013187939149,0.5,-0.26815276964523016,-0.7876054183594632,-0.07029862696217874,-0.026845151311722198,-0.00031852187087857856,-0.12003851791448245,-0.05270927276297994,2.4629035534743693
16293024,0.32695277363160874,0.06073487068950962,0.2722593637332849,0.4956488733852408,1.118982778405653,0.2787578871671459,0.40246214867899144,0.5,-0.2423639975488735,-0.7792285520406409,-0.07366148289143545,-0.026633941848731815,-0.00036011425690886303,-0.10638878480609189,-0.05575280554541199,2.171409016753341
16303032,0.39543978064121055,0.05345534077375023,0.25131581374347384,0.6092713672014697,1.3298261112549816,0.3584638248698151,0.36585055613909256,0.5,-0.2638644809865872,-0.8123204791733349,-0.06840107512348352,-0.0261830366349227,-0.0003765759285885373,-0.10417247021364763,-0.05122694702667808,2.5370777295365534
16313040,0.41153161659700216,0.04801454536139128,0.23896478128850884,0.6770383505623873,1.4174312471320643,0.41403768580439626,0.33500406112897496,0.5,-0.2697683599349587,-0.8090106571245009,-0.06685348376530086,-0.026317056791986586,-0.00030509709869827476,-0.11997814878200287,-0.04958573065217108,2.700203753725111
16323048,0.4005264669166921,0.04828080033813602,0.2216340657749342,0.5782723026970457,1.2324326671774315,0.33756071202815574,0.5788360432381776,0.5,-0.265570886964953,-0.8215798791182333,-0.07305440410498973,-0.029539447490761855,-0.0003151282156128635,-0.12063082376321962,-0.05525479078185067,2.5315976977309536
16333056,0.34511465653240747,0.04051299179066232,0.18659132633183023,0.7325712578115273,1.477877182035895,0.48028810568762026,0.45019410302281704,0.5,-0.28063331070175557,-0.7814062380660054,-0.06749522576005584,-0.028150911189993286,-0.0002517288887063655,-0.12026499376343217,-0.049688194712725536,2.8852590201300856
16343064,0.38991510558311754,0.05333688012867389,0.2502402559706529,0.6203656437283904,1.325093195426884,0.3766672585417019,0.35015053060150625,0.5,-0.27050698921991473,-0.8111201200386364,-0.06952610352962185,-0.02685541782119467,-0.0003239395064814487,-0.10975932202525435,-0.05183305618688813,2.525843921652935
16353072,0.3104533687404792,0.044210872142120064,0.21337598488571272,0.7146534446432746,1.5400101863613826,0.47251677685887516,0.33005365143635795,0.5,-0.26169519963814164,-0.7816739247562081,-0.0624272264234427,-0.02375954860310804,-0.00022143407454939824,-0.10539443385321301,-0.04610708498277923,2.8439954327367607
16363080,0.5048084194614023,0.04974647048291034,0.2504304861749639,0.6523859103080415,1.436957900890724,0.3930872043241841,0.40063140555261373,0.5,-0.2460306556834659,-0.7869336410575103,-0.06483690162705426,-0.025827202561327416,-0.0002645621873532132,-0.10609179854927929,-0.04817392309574511,2.9098891124331008
16373088,0.477480704782261,0.052411533917692696,0.2679387321622863,0.6249411996063713,1.3132563203046441,0.36434562733240466,0.370726992411773,0.5,-0.26757825196566937,-0.8204704347949645,-0.06965565661951761,-0.028162220712912328,-0.00020899984972517016,-0.11728729615237082,-0.05179064804806512,2.6159476023742068
16383096,0.3956040751240608,0.0545374662266323,0.264695575496871,0.585804285143199,1.242985993904705,0.3304388073031384,0.3971707575702729,0.5,-0.2554827313879056,-0.8240283900057384,-0.07162696458520032,-0.027427058453597348,-0.00032137300464248574,-0.12165060008278888,-0.053789923933519994,2.4169099193154886
16393104,0.41744081570971897,0.056670903501272116,0.2698523677965411,0.5685904767093581,1.2475086667118191,0.3129290721313382,0.35479739373856717,0.5,-0.27686973859973935,-0.8205342215188498,-0.07104220290938487,-0.026870883886120897,-0.0004047418953990238,-0.12496704871455742,-0.0533342148519402,2.35376664392262
16403112,0.43001323534926916,0.04904611289401673,0.2410912239113332,0.7019524382530979,1.4589543643201415,0.42358925044071305,0.2969159046930967,0.5,-0.2858490911138858,-0.8272094893368322,-0.06557269328631042,-0.02585661650195698,-0.0003624329133126775,-0.12967422892283212,-0.048367647970902636,2.7186703298156347
16413120,0.538393297951184,0.055980722633775,0.25560340994110603,0.5872843276420565,1.2764035582765423,0.3190793038298587,0.4847954224024048,0.5,-0.25388277605256726,-0.8062402194182645,-0.07010673271885345,-0.02831223090088218,-0.0003420655927383055,-0.11065244669333493,-0.05283741155219785,2.6951661597480903
16423128,0.5475695602883319,0.05653851285486921,0.28628320555793774,0.5752440434561329,1.2590635194295032,0.3148961221667613,0.35959013964359804,0.5,-0.26044351165417695,-0.7842687821652047,-0.06975407773153737,-0.027547231212011636,-0.00024433393288758094,-0.12356210079381769,-0.05217059749042208,2.581194468417079
16433136,0.45759587629931703,0.04873179623459492,0.2459424728802018,0.6213470192952557,1.3190904169265631,0.356131596619348,0.4508513713466817,0.5,-0.26561043194211936,-0.834359564783186,-0.0691858115889798,-0.028005014554069257,-0.0003497435641838114,-0.11702750108420183,-0.051691558220491436,2.6334609238647317
16443144,0.3410804875833636,0.048109599910064395,0.22471411594492355,0.6342248889725869,1.3277390994908937,0.3819016204177769,0.44029264336052953,0.5,-0.2807092735378465,-0.8045850353419427,-0.07017638623960758,-0.02749944311385395,-0.0004473462785075535,-0.11375366121641153,-0.05242810511390876,2.5484632048380607
16453152,0.38574434765615184,0.050317516383406445,0.23351496315476772,0.6823000788297803,1.407156222277125,0.42391759822753106,0.39296477684090836,0.5,-0.28713541268408665,-0.7969570026261371,-0.0674542098372215,-0.026942757200785903,-0.000343700363758382,-0.11582640160038375,-0.050085988027719325,2.73117003102958
16463160,0.22873646618458426,0.04103176215321363,0.17293773133592788,0.6202662682214242,1.324679977273606,0.39032419232088017,0.6343730779606195,0.5,-0.26421222414989964,-0.7963676802718271,-0.07008053035028622,-0.0276689663234108,-0.0003611901995211877,-0.10658715605176786,-0.05299486036524903,2.594076867738294
16473168,0.24740138032382106,0.04275334347919357,0.20182470683468562,0.6898730328882435,1.3878903608499127,0.4458191120186912,0.43141709148084884,0.5,-0.2865683724542021,-0.8103941827296266,-0.0690090711828611,-0.026792418388756012,-0.0004299443702968766,-0.12244472291825503,-0.05160726297371511,2.5797330528576854
16483176,0.5367884080371946,0.06037789778653028,0.289771845583672,0.564358754101995,1.2605457880952775,0.32023685284162506,0.36590512869386255,0.5,-0.25567627768548296,-0.7846498889854079,-0.06899036368447813,-0.026902715049143707,-0.0003390496688862421,-0.10791187598356744,-0.05191533562045435,2.601599168462737
16493184,0.3539897645291603,0.048825101436902066,0.22530318337832417,0.5604044638043505,1.187415931540269,0.319696780794995,0.5553045246985465,0.5,-0.2680365366527923,-0.8149478197825645,-0.07398704180227467,-0.029278449536906063,-0.0002859832321212469,-0.1169828261412052,-0.0560652836547531,2.3913558093799305
