step,r_alive,r_linvel,r_yaw,r_feet_air_time,r_cmd_vel_error,r_orientation,r_lin_vel_z,r_ang_vel_xy,r_height,r_torque,r_smooth,r_joint_acc,r_joint_limit,r_crouch_penalty,r_power,r_stand_still,r_gait_phase,r_foot_clearance,r_posture,r_foot_strike_vel,r_body_acc,r_action_jerk,r_jump_phase,r_body_height,r_abduction,r_hip_excess,r_dof_vel,r_total
2960000,0.5,2.2474847325951695,0.3166813534086024,-0.010648008495569234,-0.03808457035464275,-0.06642678549984132,-0.09617065922242016,-0.11418947071983035,-0.0031232976219648496,-0.026646192768741823,-0.10947951556769013,-0.65361591528189,-0.0009119594775313278,-1.601421322988463e-05,-0.01048600386559797,-0.015396088012150816,0.24187499999999984,0.3849987753465722,-0.1809813215120332,-0.004304759216869962,-0.21699385870468366,-0.03290359302588702,0.0,-0.178890093725512,-0.08368625999135207,-0.007295177203903036,-0.2537365742157329,1.7153702062089367
2970000,0.5,2.1096769517008407,0.315371763449699,-0.010628008633852007,-0.048128169065842774,-0.06704518174421228,-0.09957214909793989,-0.11090168278031441,-0.0025959732800950584,-0.02648192689587563,-0.10923541889476775,-0.6500219415913889,-0.0007647174275110974,-2.1977018636976832e-05,-0.010414275005419405,-0.09371806183028344,0.22755000000000006,0.37150660792062246,-0.16558659359030287,-0.004345896953393004,-0.21609053788831237,-0.03285749350472688,0.0,-0.1528533022055785,-0.08335620045432048,-0.008199133509554524,-0.2516789011721949,1.5427742371838788
2980000,0.5,2.179332158725963,0.31064621380572705,-0.01023000814467669,-0.03928491844066941,-0.06689406764155875,-0.09598878890470196,-0.11080922573329344,-0.002751249256573527,-0.02653557904113246,-0.10864752236947421,-0.6490008952840657,-0.0007042708951494488,-1.9128750503411663e-05,-0.01043611547985208,-0.09697995105828727,0.22529999999999983,0.3565322892834881,-0.17120036843180075,-0.00447628124805207,-0.21112673481111577,-0.03269963541433811,0.0,-0.15961073546272342,-0.08514247687083945,-0.007985006886749342,-0.25233111173740397,1.5779883453129668
2990000,0.5,2.173691074119684,0.31956240579256856,-0.01020600883662701,-0.03740309485749851,-0.06578421095892051,-0.09591441837945829,-0.11237376180064648,-0.0032775281507409406,-0.026596059420717497,-0.10915997595226765,-0.6487449847265825,-0.0007888290611094171,-1.4631031198988491e-05,-0.010440621635785787,-0.026505022622935748,0.24509999999999976,0.38658987354562263,-0.1895880415188903,-0.004392386558876719,-0.212889214695168,-0.03285753250937463,0.0,-0.18635004342185912,-0.08548216541436778,-0.006793945409820394,-0.2524631684157124,1.6431600749498887
3000000,0.5,2.286032497022613,0.3100480580518665,-0.013514010277390492,-0.036764859444539284,-0.06471269814965522,-0.0963248336499867,-0.1109018521208286,-0.002567045710244277,-0.026707256964115696,-0.1101871895489395,-0.6556187659307964,-0.0006734707296564775,-1.5014159232291056e-05,-0.010493754274156306,-0.038954694925866895,0.2694749999999996,0.43268377406015557,-0.16223004787599343,-0.004518718604056571,-0.21606373112832092,-0.03321364602073434,0.0,-0.14953623138390013,-0.08293310886334028,-0.006696574422940877,-0.2532260965217651,1.8246141706016688
3010000,0.5,2.1899660908785785,0.3245968431652982,-0.009880009004473687,-0.03873219464503205,-0.06929411586810624,-0.10236523578532553,-0.11284928512808376,-0.002768561077662368,-0.02657511972211492,-0.10875391019716861,-0.6509205880984402,-0.0008091005261756677,-1.3328179545586217e-05,-0.01046516558271147,-0.08272620968884273,0.24577500000000016,0.3948631132319794,-0.1658037586029362,-0.0042124125720046195,-0.21527568420656396,-0.0326725209923029,0.0,-0.15962290754339206,-0.08390512527354174,-0.007834857667790771,-0.2532379458072093,1.6524546202299355
3020000,0.5,2.176615715064054,0.3017427797973888,-0.00843400793373584,-0.04240556952501674,-0.06736326772142552,-0.1003089472424326,-0.11289625418504305,-0.003245694493911735,-0.0265164886529001,-0.10927988047125939,-0.6515805816095137,-0.0007746515555457919,-1.615204386995527e-05,-0.010435445480525572,-0.12702178237211287,0.20962499999999995,0.3421612616609014,-0.18747310933886038,-0.004335682318032375,-0.2176913774782597,-0.03294463822073938,0.0,-0.18520011875538284,-0.0846395897311614,-0.006128492143153521,-0.25230490075569123,1.477771486133677
3030000,0.5,2.324107669135107,0.31870655372238554,-0.012548008774220947,-0.03617136369764154,-0.06321248453827523,-0.09118000755123144,-0.1111064792294504,-0.002528450557517769,-0.02670131994649142,-0.10978153522628548,-0.6484475221115935,-0.0007467435329173313,-1.2036313157214484e-05,-0.010462947889817555,-0.12385440303770735,0.2252999999999998,0.3630027443942701,-0.15847798023212112,-0.004483110159013461,-0.2101667949868267,-0.03303076149827243,0.0,-0.14568491303824002,-0.08533027569685557,-0.006648882105656096,-0.2520121932501508,1.7241540302272969
3040000,0.5,2.247922306921054,0.32214817187122646,-0.010382007606327522,-0.0335301255474881,-0.06474561871277268,-0.09744839853397604,-0.11246941479207612,-0.002800423173967953,-0.02659644879368897,-0.10975353090883795,-0.6531688433516264,-0.0007406296795914733,-1.6338719854625312e-05,-0.010434892531076705,-0.08246211188196283,0.22027500000000017,0.3546056121827306,-0.17333500237881855,-0.004422031953045201,-0.2075885468882352,-0.03302099919555184,0.0,-0.16204250746319532,-0.0846365798875839,-0.0070793233103777,-0.2517863885066925,1.631576524216392
3050000,0.5,2.169408861153449,0.3259742063903117,-0.009404009307920938,-0.04183179474886855,-0.06398073433671277,-0.09347320449838427,-0.11240095135530122,-0.002310465837908228,-0.026584649179028003,-0.11049106668868662,-0.6500152638906469,-0.0006544469723993857,-1.2476415880341084e-05,-0.010411617552324143,-0.049734087573884034,0.24959999999999977,0.3939136619572185,-0.15982859223245702,-0.004292088442119522,-0.21384097557346093,-0.03331635804237125,0.0,-0.1367973687610477,-0.08311863914369669,-0.006590292352032989,-0.2509236158032955,1.710108886869338
3060000,0.5,2.175092192936123,0.3217907713903849,-0.009694008579850198,-0.039586949321962946,-0.06462898294544252,-0.09639300888894231,-0.1109999798330174,-0.0031719643897910846,-0.026538696126474602,-0.10927143648058174,-0.6496718130987014,-0.0006835028280424278,-1.2996198699971497e-05,-0.010412864165242227,-0.04823403639856772,0.22747499999999993,0.36450288279518583,-0.18812448188780256,-0.00440992999555772,-0.21617449456938448,-0.03282337097647187,0.0,-0.18314712841330966,-0.0848502698135203,-0.006431417083013321,-0.25102582569144094,1.5925670432934784
3070000,0.5,2.072760068273522,0.3141219544213417,-0.01349000910520553,-0.044511754154377005,-0.06599137369587568,-0.09864269803525517,-0.11146324828894974,-0.002717282597143075,-0.0265143053226614,-0.10953872085785878,-0.6452640199656824,-0.000813608397985232,-1.7787365553722967e-05,-0.010399052566975403,-0.06409434044171251,0.2505749999999999,0.40189554950317147,-0.17183136889573017,-0.0045307216104137765,-0.21684280348471618,-0.03292516814339163,0.0,-0.15917781551901808,-0.08389650876053364,-0.007274182085125424,-0.2505804909579137,1.5716889753519487
3080000,0.5,2.155402227229479,0.32165753939661984,-0.010302008458971975,-0.03951442843004137,-0.06838606695867988,-0.09645556229863804,-0.11131441161779781,-0.0032348321173381505,-0.026418509554535147,-0.10905994682496793,-0.6492399570608223,-0.0007755810305079983,-1.539664050747174e-05,-0.010397306483444212,-0.07514170393609963,0.23250000000000015,0.3768938186896387,-0.18644968262848885,-0.004092996704659259,-0.21725508490533155,-0.03280547951152327,0.0,-0.18655109008168544,-0.08425334306176842,-0.007694716697599495,-0.25147691034476516,1.5611713750455216
3090000,0.5,2.188718936930081,0.3121260140015449,-0.013284009078145018,-0.0388917853149211,-0.06604815048771619,-0.09486363332511885,-0.11094572429263494,-0.002886657701241678,-0.026532530573986777,-0.10942947537383435,-0.6478159519762587,-0.0007903977419711908,-9.282305260502392e-06,-0.010417417172607836,-0.06496615709592346,0.2355749999999998,0.3862906247937912,-0.18011686014585931,-0.0041719558116988355,-0.2142920272002728,-0.032914205394548195,0.0,-0.1672166427691693,-0.08363455816300554,-0.00696392528473937,-0.2515413140803446,1.6275309349757658
3100000,0.5,2.3308991571467472,0.3299010185562097,-0.011084007503092286,-0.034971808080869395,-0.06205026008710039,-0.09477591448713438,-0.11229451938072545,-0.0029403672843553203,-0.02638902265359261,-0.10956547703146924,-0.6434958436487581,-0.000717389045988467,-8.21305324023498e-06,-0.010321106767533644,-0.12619095996100746,0.19372500000000026,0.32144342159048545,-0.185278978384606,-0.004417541098632561,-0.20998974935498946,-0.033004798207891005,0.0,-0.1712886134974277,-0.08503946403571129,-0.006418621811588298,-0.24896264837318124,1.6339574807418185
3110000,0.5,2.1750559971781835,0.307477311712223,-0.007240007381141188,-0.03889973845244364,-0.06473969680682018,-0.09917313811714834,-0.11064340243349512,-0.0023043593778028014,-0.02669918254417562,-0.11010952500629421,-0.6477535126798714,-0.0007640228402796683,-1.2016088604468273e-05,-0.010467276660386035,-0.12180887933568708,0.21029999999999993,0.32993207975545685,-0.14846079816374538,-0.00439939227793985,-0.21830661466825674,-0.03307884609779118,0.0,-0.13615688952030106,-0.08431414304031735,-0.00715523761466573,-0.25234238478329213,1.540087326836634
3120000,0.5,2.1573560544705996,0.30147272957997584,-0.006426007360219957,-0.040830001901160484,-0.06347061060542508,-0.09716520627182725,-0.10947821125741378,-0.003094445677918142,-0.026354497890877362,-0.10833708303116259,-0.6434902008777705,-0.0007409375751022526,-1.4934529668364766e-05,-0.010336893167415524,-0.10951174556790393,0.21067499999999992,0.3377849672985096,-0.17923943809654744,-0.004362799736710113,-0.21570166389778098,-0.03255792265470029,0.0,-0.17822565245023675,-0.08493102280440226,-0.00733100222301568,-0.2491746206620193,1.4980280308673855
3130000,0.5,2.1207195720386753,0.3196179715236591,-0.01081800821423531,-0.04100237832239261,-0.06315964840597671,-0.09244916087784164,-0.11145646988878743,-0.002266451572075757,-0.02647073765090551,-0.10969447570225602,-0.6516709791070002,-0.0006958151928494831,-2.279923845357127e-05,-0.010400472809469537,-0.0786867888000165,0.22777500000000006,0.3619018043507642,-0.155494972324841,-0.004351029625302014,-0.2091092325427996,-0.03306049982750416,0.0,-0.1337844032126163,-0.0841147988844324,-0.008332365956549941,-0.2507406236543387,1.5947954166274296
3140000,0.5,2.2298235033987543,0.3206309710050088,-0.008178008592128756,-0.03822500810222278,-0.06540764466515492,-0.096817065410604,-0.11327573867713034,-0.0033282722749704897,-0.02639063789469276,-0.10894585910636191,-0.6508328226902724,-0.0007916964454656552,-1.5356278071399552e-05,-0.01040524765346172,-0.053197149581389165,0.226425,0.3633784892921303,-0.18838295996650628,-0.004215375954941344,-0.21616279927605675,-0.032773175438010706,0.0,-0.19145353374116852,-0.08395264677792692,-0.006950469176306326,-0.25246104588100343,1.6241163638195453
3150000,0.5,2.3156371052540097,0.32074454367102395,-0.008412007662653924,-0.036740258671000524,-0.06281035646333698,-0.09476665942189137,-0.1111253755382321,-0.0023677958138383064,-0.026674667689229548,-0.11117085083663464,-0.6527482479997149,-0.0006815763582480383,-1.1714331219761985e-05,-0.010449431331553094,-0.11237216009108429,0.21344999999999986,0.3362464078051134,-0.1588957873698078,-0.004539298166531657,-0.21378643994151447,-0.03355491734551193,0.0,-0.1392970918535686,-0.08449550730209907,-0.006715810677416397,-0.25170375557069713,1.6897804256304145
3160000,0.5,2.1307859942108993,0.30771705053567155,-0.009950008468329897,-0.041694437630549,-0.06516070203972682,-0.0952143058041791,-0.11204167582430094,-0.0025990841096831248,-0.02641726184624359,-0.10970190989398956,-0.6510725820240415,-0.0007033980613463216,-1.1616569600582028e-05,-0.010394523401468644,-0.06670501712241957,0.22132499999999994,0.35530710516572284,-0.17299186445824877,-0.00428631242440995,-0.20960727096204002,-0.03302526904571057,0.0,-0.1499165668306466,-0.084647544965979,-0.008190364220237226,-0.2512810464920999,1.561732040202043
3170000,0.5,2.260479785089295,0.3235226620344118,-0.010686008921265599,-0.03536419483649921,-0.06456401831256425,-0.09443413390870187,-0.11239423191924058,-0.0024260527149556985,-0.026614223800832153,-0.10998324413761497,-0.652491393302324,-0.0007437926961466813,-1.0859260206626947e-05,-0.010474586950773933,-0.07021174562261169,0.24727499999999972,0.38349983906679247,-0.16309271311825152,-0.0044331020688656375,-0.20670123546647945,-0.03305419906600715,0.0,-0.14271895274846744,-0.08547732225824609,-0.008305980877869944,-0.25316399120932165,1.7344141980372458
3180000,0.5,2.113244122594131,0.3143875492442884,-0.010746007493138312,-0.04633359749583924,-0.06976154510679045,-0.10177544158531969,-0.11207441726742456,-0.002875286758651737,-0.026310167967253585,-0.10892954170252386,-0.6454081064159605,-0.0006477353591986138,-2.5612574625094043e-05,-0.010314817727170123,-0.11262050919217606,0.21007500000000004,0.3466939311760919,-0.16767074226540019,-0.004206678792721818,-0.21814673855174424,-0.032739434248530874,0.0,-0.1667081010547045,-0.08416962938652112,-0.008112115209964759,-0.24859557023684858,1.4795457375593137
3190000,0.5,2.2289891691449473,0.3085048389805279,-0.00815600816160441,-0.03807931547694542,-0.06117920940269995,-0.09724938866929944,-0.1135733837468206,-0.0024540487921794096,-0.02654215586098507,-0.10992250724977272,-0.6483172880696143,-0.0008018591507578034,-1.050564359640642e-05,-0.010420329671706094,-0.11501157822509595,0.21877500000000008,0.35766257705443394,-0.15726864401549537,-0.004560493685671683,-0.21439940140866645,-0.03312552861378193,0.0,-0.14354868094240905,-0.08419152053155969,-0.006966114185850215,-0.25152941428509556,1.6292439158182392
3200000,0.5,2.2892394436057897,0.3162942943739824,-0.009286008052527911,-0.03540446325355384,-0.063521896603273,-0.09654681937005356,-0.11142048646186019,-0.0024555393850655967,-0.02651694713950253,-0.10927263485781855,-0.6477698994918403,-0.0007464372569680741,-1.1719920199447518e-05,-0.010389809189703036,-0.1329136582897386,0.2206500000000001,0.3560732334665003,-0.15286389352337515,-0.004452421758678319,-0.21553557087747732,-0.03292032427141071,0.0,-0.1433867140947632,-0.08494661731982367,-0.006879761287927106,-0.25034201687819596,1.669943003318553
3210000,0.5,2.1875597092694723,0.31608316454665203,-0.012814008353650585,-0.04127758174636491,-0.06378615659892227,-0.09531912192970159,-0.11102511697403618,-0.00229221650726584,-0.026402193879938494,-0.1089403286117613,-0.6490173797604055,-0.0007358046596986609,-2.269175201448336e-05,-0.010365911570924705,-0.11444943498036227,0.22785,0.3681106072357075,-0.14978533631139773,-0.004506868791584033,-0.21072786459424314,-0.03269774915302992,0.0,-0.13624192087970058,-0.08545567373632289,-0.007874109948164688,-0.25017612124070354,1.6341424791089787
3220000,0.5,2.2634733899828303,0.3302432516320125,-0.009266008429229257,-0.03600914057878098,-0.06097416606958919,-0.09756149429241642,-0.11193738768510625,-0.0030338294537397732,-0.026501469233975353,-0.10937349283450837,-0.6518453135030721,-0.0007812357521081229,-1.2022105121178944e-05,-0.010405610336651706,-0.09493906066454513,0.22290000000000001,0.3653825031201864,-0.1746133989563493,-0.004346163644422905,-0.21348805409482702,-0.03290081011608838,0.0,-0.17420767543462276,-0.08499560758086908,-0.006887275615583457,-0.25136902388552007,1.6637226669830618
3230000,0.5,2.2953016372057435,0.30524528915110816,-0.009334008102118967,-0.034100733450057756,-0.06392438602700357,-0.09571343245698011,-0.11065908283609885,-0.0028406992014350127,-0.026564258486071465,-0.11046341860619183,-0.6566494393785379,-0.0007120165159092957,-1.1653371121493178e-05,-0.010415079708542876,-0.10833854766662072,0.22110000000000005,0.3498400378566974,-0.16830156825593703,-0.004444129650148372,-0.21538035311970538,-0.03332148571615219,0.0,-0.16434092875110567,-0.08344963450533596,-0.006517879389248195,-0.2505808541469769,1.6582859223329711
3240000,0.5,2.305463153898361,0.32193261389673794,-0.008436007305979725,-0.031418513116855354,-0.059784692299880135,-0.09406681408447905,-0.111235768867714,-0.00287067151338012,-0.026557248911455198,-0.11080133444434401,-0.6553391481816587,-0.0007346613364309909,-1.1455959782390616e-05,-0.010411216806025306,-0.12631161082888087,0.1965750000000002,0.3167781892312491,-0.17779309779156716,-0.004417217889255053,-0.21307844874930765,-0.03346258345431087,0.0,-0.16679265351559316,-0.08502936301214274,-0.005542335837704251,-0.2510081119137473,1.609847556241576
3250000,0.5,2.3326725669845185,0.31024736414728304,-0.008098008076846607,-0.0338937820461038,-0.061247078594995855,-0.0925665134270962,-0.11215309255044084,-0.002434732583016092,-0.02652195096164597,-0.10937411044040313,-0.6497683117477542,-0.0008223581395151316,-1.0416844575279437e-05,-0.010430185079301298,-0.1308468316303152,0.22020000000000012,0.35339136783024055,-0.15762864007808997,-0.0045014365916463085,-0.21115709245323372,-0.03286889226186273,0.0,-0.14117657929765812,-0.08587549246225576,-0.007406748038368114,-0.2519060839497401,1.703050423051225
3260000,0.5,2.2410601849491965,0.31661087906369295,-0.011872009232640259,-0.038916065800493053,-0.062463996614817704,-0.09618058679096132,-0.11174484175669659,-0.0028745650099534933,-0.02651938941305823,-0.10897597631621365,-0.6491355270603182,-0.0007877717697436316,-1.835172150528903e-05,-0.010412122897510655,-0.06055775870260324,0.23834999999999995,0.38551119999174277,-0.16383187898741336,-0.004513568980645865,-0.21458254638231025,-0.03273471804256437,0.0,-0.16369152950776286,-0.08489877477087589,-0.007900618964306761,-0.2512942908354118,1.706720107092208
3270000,0.5,2.4277427248366403,0.3333047084724388,-0.00673800612092018,-0.028729054455094733,-0.060801015151296954,-0.08913101244049074,-0.11327123319019569,-0.00271074974534228,-0.02642033817610884,-0.10930896987855429,-0.6488164280524649,-0.0007526109786411924,-7.202047216267797e-06,-0.01036249328192364,-0.11291005413328188,0.17077499999999973,0.26690800447085977,-0.17560449073813308,-0.00453408474510565,-0.21189875510050066,-0.032842501300406446,0.0,-0.1590508026573113,-0.08496607506627532,-0.006718204876017214,-0.25027926616989626,1.6793731766677844
3280000,0.5,2.3180055650965183,0.321901380971712,-0.010954008121788506,-0.03358743532161475,-0.06229640065124353,-0.09317666306137026,-0.11152811495838799,-0.00268453330734581,-0.02655084459771096,-0.10994981828784942,-0.6549539132242338,-0.0006673592754767279,-1.1982230713969539e-05,-0.0104341858761714,-0.11942284225094908,0.21810000000000015,0.3443795922930413,-0.16918671651188782,-0.004394616009157441,-0.21641615815339205,-0.03305520523450969,0.0,-0.1564228608542775,-0.0840458506082853,-0.007625134630288764,-0.25206254445936604,1.6611799183324638
3290000,0.5,2.186275824276312,0.3214403455797618,-0.013172009497880955,-0.03931120589033053,-0.062019266279090844,-0.09537017821236918,-0.10861281129615961,-0.002397572066950735,-0.02646834109744224,-0.10977122168469437,-0.6449697233448375,-0.0007234943493690501,-1.5439645202539584e-05,-0.0103418742132659,-0.046836887471326985,0.24052500000000002,0.3966157620544499,-0.16009015308246816,-0.004375467069029612,-0.2139109741678441,-0.03301041234111787,0.0,-0.14141075154603155,-0.08519892269543275,-0.007983132535528261,-0.24887141717482397,1.7154103784406203
3300000,0.5,2.3050170234619753,0.31020835648633494,-0.011734008054435259,-0.03283759871653947,-0.05922623829295225,-0.09578793724850734,-0.11206195682054348,-0.0022938411210492817,-0.026506320738976522,-0.11047055144298072,-0.6505985970167623,-0.00073187475667535,-9.841467587088717e-06,-0.010352970193412723,-0.11142306758567444,0.20550000000000004,0.33765074322632016,-0.1569351016167937,-0.004582585675699521,-0.2130520430742003,-0.03329892162637709,0.0,-0.13603824118535837,-0.08460818278917319,-0.006961913748047741,-0.2488333297925606,1.6623170264858136
3310000,0.5,2.313606521691929,0.3262269337235055,-0.010842008537054065,-0.03348141948541497,-0.05941053666441951,-0.09500687535115035,-0.10945146411935394,-0.0029274158920122367,-0.02636010727235984,-0.11027270475988087,-0.6493500598448155,-0.0007390218115102137,-1.2358053336744329e-05,-0.010342948209534429,-0.07877143976006233,0.22762499999999997,0.3594938498045347,-0.1835007984991072,-0.004380895020775968,-0.21779120398853494,-0.03316049132791759,0.0,-0.170826962270522,-0.08506677048267533,-0.0071070587847579724,-0.24938046288194746,1.7021526907253468
3320000,0.5,2.368675043472581,0.33607295410875027,-0.00925400783568621,-0.0337232352293571,-0.0619779059560652,-0.09163259807511644,-0.1100595876046572,-0.002301084136353903,-0.026508460704905003,-0.11019115570592874,-0.6514017895246671,-0.0008122472552009394,-1.5727277078535914e-05,-0.010390680295800559,-0.14602073747232794,0.21225000000000002,0.3332639459262333,-0.15223679255667105,-0.004407539888716763,-0.2152276574036564,-0.03319566533725263,0.0,-0.13590581411636696,-0.08502138769662682,-0.006650248696128012,-0.25042476073512693,1.7371836141817159
3330000,0.5,2.3033337390722193,0.301234090910116,-0.00874600827544928,-0.03609099265760462,-0.06334704497322498,-0.09738382460392633,-0.11074322293953665,-0.0030237410744346055,-0.02630395535385361,-0.10912809940244252,-0.6474851848306515,-0.0006999270651008723,-1.0822740708109652e-05,-0.010335907384080646,-0.0714827578555045,0.21787500000000004,0.3483998901331295,-0.19409059200019507,-0.004432422096957991,-0.21788330305480771,-0.032756667565333845,0.0,-0.17696285666872247,-0.0864402889414567,-0.006480254880645976,-0.24970021698106787,1.6475237722882028
3340000,0.5,2.2139835713660823,0.3209278277984719,-0.010842009104788294,-0.03729761137911665,-0.06294455961476929,-0.09595569060736155,-0.10952387831335515,-0.002546568326361349,-0.026389906331005762,-0.10969691522920134,-0.6479685863686886,-0.0006924403331738633,-1.571738115620443e-05,-0.010352096772937712,-0.0976409402459094,0.22342500000000004,0.3707393465520141,-0.16274496599941918,-0.004398873386990897,-0.21618410003674637,-0.03301436050440071,0.0,-0.1499709648760237,-0.08500813537941658,-0.007434811255756472,-0.2498286362870617,1.6358946168630164
3350000,0.5,2.2478963127747797,0.32188655374265285,-0.013236007308959963,-0.04179233870539848,-0.062238260359627276,-0.09657929690639616,-0.10900553793336658,-0.0023038672866778458,-0.026468231008755977,-0.10887014340457325,-0.6444146239176067,-0.0007361660209163496,-2.375950265599164e-05,-0.010374095466963527,-0.1275918687606247,0.19425000000000003,0.32273039436563933,-0.16131480854582866,-0.00456884141230806,-0.21461785102528103,-0.032679053085851645,0.0,-0.1371968781245098,-0.08705034864036058,-0.008060182013858273,-0.2501180959802248,1.602500430641871
3360000,0.5,2.3686127007443103,0.32144811412048835,-0.011630008746683606,-0.033132140420698016,-0.05836084858283247,-0.093760179513602,-0.10907373002958799,-0.002239400514618496,-0.02659704709193703,-0.11127919720718263,-0.6503101858418997,-0.0007337973676488139,-1.5713294553280943e-05,-0.010393121334765486,-0.11488956062267701,0.22529999999999997,0.3649079655481941,-0.15231564323059357,-0.004737908023541139,-0.21479658904446797,-0.03356327978092432,0.0,-0.1331677655192846,-0.0850422470654124,-0.0072134786628595985,-0.2499453394964636,1.7909711339742744
3370000,0.5,2.424181703908219,0.31687859897629417,-0.010406007286906245,-0.03148337115323832,-0.05762979122388328,-0.09002221172818446,-0.10951293879643643,-0.0024122203771104462,-0.026437162396038386,-0.10990873815536498,-0.650330670963044,-0.0006883142962767011,-1.0300411824164895e-05,-0.010355693992007935,-0.19023576624881935,0.19012499999999988,0.30820942042234445,-0.15916937904662298,-0.004606403784649964,-0.21180046857752785,-0.033057121711599816,0.0,-0.14274946783915335,-0.08684261342160933,-0.005841340242342667,-0.2492870622247723,1.6767674177474707
3380000,0.5,2.268683659938793,0.32198216502156124,-0.01181600925475359,-0.03601877730272685,-0.05902885397788389,-0.09237176063951626,-0.11028275470432884,-0.0023527507197205373,-0.02643862399427433,-0.10966708724221592,-0.6476924585563963,-0.0007371780817139523,-1.0742441636610782e-05,-0.010363116433649398,-0.06589773635371662,0.2447249999999999,0.3894145280667524,-0.16151336570316277,-0.004548695466122061,-0.21390210651974798,-0.032937287278103806,0.0,-0.13893170716258701,-0.0861117105460186,-0.007069397667435116,-0.2495474659552076,1.776682598971369
3390000,0.5,2.2758192616254735,0.32588763620233074,-0.010298008239269248,-0.035315899228035,-0.05944881445988108,-0.09477567104124032,-0.10982081741382262,-0.002635898786168357,-0.026375322563410897,-0.11011786465483907,-0.6500893097425758,-0.0007258809289338038,-1.0769056434031323e-05,-0.010341052245111303,-0.11581875638433767,0.22350000000000006,0.3502143175245256,-0.17165201088365545,-0.004349944205673558,-0.2158797933528723,-0.03317089759082794,0.0,-0.15519223595472212,-0.08459362596221409,-0.008155662638475666,-0.24898066372676916,1.663187460251237
3400000,0.5,2.243422211013218,0.32852423167976524,-0.009936007532477387,-0.037857791334209204,-0.06240460114155439,-0.08777977827449947,-0.10929349720961472,-0.0024769260861848105,-0.026374522268387535,-0.1092679037738443,-0.6505009945843907,-0.0007209306281185496,-1.088262268236856e-05,-0.010320373790202208,-0.08073592018398047,0.2156999999999999,0.33776491240399664,-0.17060793900761748,-0.00434712437581411,-0.2120366773246492,-0.03287635275049211,0.0,-0.14663779771579266,-0.08501411551511508,-0.007884868293284518,-0.24861610216330696,1.6526610208285457
3410000,0.5,2.359240985595272,0.3229772492952664,-0.011904009473323818,-0.03185196407682064,-0.06254070537769729,-0.09452774000909044,-0.11079470467025974,-0.002175608328263079,-0.026462573036387355,-0.11092438714742651,-0.651457195286627,-0.0006565888447907489,-9.857999266094408e-06,-0.01034309246147522,-0.04967251289029276,0.2558249999999999,0.40309504321183814,-0.15410083353480938,-0.004410946511750109,-0.21436555873012902,-0.033463276155781735,0.0,-0.12894915715573288,-0.08483903198810126,-0.007789088794248294,-0.24873965231174947,1.8954495171514556
3420000,0.5,2.3223933181070797,0.318675347149129,-0.010028007453680042,-0.03237303013029428,-0.059451884933982874,-0.08892753563036279,-0.10981883594670735,-0.002035210683688298,-0.02651121753447156,-0.1098624076673986,-0.6486962500776853,-0.0007278819051060101,-1.179755690950586e-05,-0.01037096382589797,-0.14238561546817813,0.21135000000000012,0.33046741636651544,-0.14335916545792834,-0.004765523536197376,-0.2130724558265399,-0.033040484140777586,0.0,-0.1214126147878922,-0.08627162986849664,-0.006616112390441791,-0.24940211882907423,1.7069475110046552
3430000,0.5,2.3081787386134094,0.3208577590395594,-0.011016007597744465,-0.03429253203930777,-0.05873508035883604,-0.0914578667507091,-0.11070939621438654,-0.0018734699452969935,-0.026645330157332617,-0.1107106526156366,-0.6547159072563706,-0.0007246810993473636,-8.66132795587992e-06,-0.010428642767864375,-0.14763408061019628,0.20204999999999998,0.33243313237331396,-0.1433211985148805,-0.0046464301407665625,-0.21185145940173253,-0.033353555484080324,0.0,-0.11176750634707128,-0.08480845852803767,-0.008130684746081899,-0.2502048400906387,1.6781655769872088
3440000,0.5,2.3064574855394584,0.32978613476961177,-0.010912008954584596,-0.033849502156689845,-0.06083391436114175,-0.09475754644793255,-0.10924154529027907,-0.0023982933270073376,-0.026380736966144354,-0.1094544612441659,-0.6509525933497379,-0.000653851984676179,-9.113696060734915e-06,-0.010371420194765413,-0.0507351358467883,0.23692500000000022,0.37443173801552704,-0.16224794618534785,-0.0044261891880132435,-0.21520090565099984,-0.03286769186403749,0.0,-0.14262547535765627,-0.08575920117247678,-0.007430349904230419,-0.24991768040390497,1.790021744740973
3450000,0.5,2.337358269065381,0.3119945109644951,-0.01148600908219814,-0.033703429890131205,-0.061605400423299234,-0.09096442021864268,-0.11032353906267736,-0.0026397250403350334,-0.026372513283551984,-0.10959684739494324,-0.6499209405172307,-0.0007545377745007761,-1.6565635899643077e-05,-0.010340731886540855,-0.07326504364206338,0.23865000000000003,0.3742393650852891,-0.16943603184770073,-0.004370371671616109,-0.21337794864210238,-0.03300019097592831,0.0,-0.15423898620139723,-0.08621843003613436,-0.006994149121196837,-0.24915551774553565,1.766410299268638
3460000,0.5,2.4177058612861435,0.33715237414532157,-0.013570008677244179,-0.029635518529517575,-0.05874842680426688,-0.0894469402296782,-0.11199019982783659,-0.0022215334213981242,-0.026570382392049237,-0.11029061390903591,-0.6497001775147037,-0.0007567482698034333,-1.0950424842165398e-05,-0.010392042531104838,-0.07975167632884564,0.2287500000000001,0.3669673151902527,-0.15621450963880995,-0.004562187167558321,-0.21366574045851475,-0.0331017515545249,0.0,-0.13105106364319205,-0.08571444785933738,-0.006449347481585745,-0.24994293822556402,1.8772183782984073
